pmid,pmcid,doi,title,authors,year,journal,abstract,source,url,dedupe_key,screen_decision,reason,fulltext_priority,priority_reason
41876860,,10.1038/s41430-026-01719-0,The effect of multi-strain probiotics on frailty in osteoarthritis patients: a randomized trial focusing on intestinal leak repair.,Karim A; Khan HA; Shahid Iqbal M; Ahmad F; Qaisar R,2026,European journal of clinical nutrition,"Increased intestinal permeability may underlie frailty in osteoarthritis (OA), yet targeted treatments remain limited. This trial evaluates whether multi-strain probiotics can reduce plasma zonulin and improve physical frailty in OA patients. In a double-blind, 14-week randomized trial, 110 OA patients (aged 45-70) received either daily multi-strain probiotics (Vivomix containing 112 billion CFUs from eight well-characterized strains, n = 54) or placebo (n = 56). Measurements were taken at baseline and again after 14-week duration. The principal statistical endpoint was the variation in plasma zonulin levels, reflecting intestinal permeability, whereas the clinical primary outcome was variation in frailty status using Fried's criteria. Secondary outcome measurements were pain intensity, Oxford Knee Score, handgrip strength (HGS), gait speed, knee range of motion (ROM), inflammatory and oxidative stress biomarkers (hsCRP, 8-isoprostanes), and safety. Following participant dropout, 103 individuals were analysed; placebo (n = 54) and probiotic (n = 49). Multi-strain probiotic supplementation significantly reduced frailty scores, plasma zonulin, walking-related pain, and disease severity, and improved HGS and gait speed (p < 0.05). No considerable alterations were detected in ROM, pain at rest, or levels of 8-isoprostanes. Correlation analysis showed a stronger association between frailty and plasma zonulin in the probiotic group after 14 weeks (r² = 0.273, p < 0.05) than in the placebo group (r² = 0.073, p = 0.048) and baseline (r² = 0.058, p = 0.014). Multi-strain probiotic supplementation reduces frailty in OA patients likely by improving intestinal barrier integrity. Findings are specific to Vivomix® and not broadly applicable to all probiotics. This study was retrospectively registered in Open Science Framework (OSF), registration date (10th August 2025), and URL for protocol ( https://osf.io/registries/my-registrations ).",PubMed,https://pubmed.ncbi.nlm.nih.gov/41876860/,doi:10.1038/s41430-026-01719-0,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
27975302,PMC6020826,10.1007/s00198-016-3877-z,Vitamin D deficiency is associated with functional decline and falls in frail elderly women despite supplementation.,Kotlarczyk MP; Perera S; Ferchak MA; Nace DA; Resnick NM; Greenspan SL,2017,Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,"We examined the impact of daily supplementation on vitamin D deficiency, function, and falls in female long-term care residents. Initial vitamin D deficiency was associated with greater functional decline and increased fall risk despite guideline-recommended supplementation, highlighting the importance of preventing vitamin D deficiency in frail elderly. Institute of Medicine (IOM) guidelines recommend 800 IU vitamin D daily for older adults and maintaining serum 25-hydroxyvitamin D [25(OH) D] above 20 ng/ml for optimal skeletal health. The adequacy of IOM guidelines for sustaining function and reducing falls in frail elderly is unknown. Female long-term care residents aged ≥65 enrolled in an osteoporosis clinical trial were included in this analysis (n = 137). Participants were classified based on baseline 25(OH) D levels as deficient (<20 ng/ml, n = 26), insufficient (20-30 ng/ml, n = 40), or sufficient (>30 ng/ml, n = 71). Deficient women were provided initial vitamin D repletion (50,000 IU D3 weekly for 8 weeks). All were supplemented with 800 IU vitamin D3 daily for 24 months. Annual functional assessments included Activities of Daily Living (ADLs), Instrumental ADL (IADL), physical performance test (PPT), gait speed, cognition (SPMSQ), and mental health (PHQ-9). We used linear mixed models for analysis of functional measures and logistic regression for falls. Daily supplementation maintained 25(OH) D levels above 20 ng/ml in 95% of participants. All groups demonstrated functional decline. Women initially deficient had a greater decline in physical function at 12 (IADL -2.0 ± 0.4, PPT -3.1 ± 0.7, both p < 0.01) and 24 months (IADL -2.5 ± 0.6, ADL -2.5 ± 0.6, both p < 0.01), a larger increase in cognitive deficits at 12 months (1.7 ± 0.4: p = 0.01) and more fallers (88.5%, p = 0.04) compared to those sufficient at baseline, despite supplementation to sufficient levels. IOM guidelines may not be adequate for frail elderly. Further study of optimal 25(OH) D levels for maintaining function and preventing falls is needed.",PubMed,https://pubmed.ncbi.nlm.nih.gov/27975302/,doi:10.1007/s00198-016-3877-z,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
29593907,PMC5821996,10.1155/2018/7218102,Effects of a 12-Week Exercise Training Program on Physical Function in Institutionalized Frail Elderly.,Ferreira CB; Teixeira PDS; Alves Dos Santos G; Dantas Maya AT; Americano do Brasil P; Souza VC; Córdova C; Ferreira AP; Lima RM; Nóbrega OT,2018,Journal of aging research,"With the increase in life expectancy, the Brazilian elderly population has risen considerably. However, longevity is usually accompanied by problems such as the loss of functional capacity, cognitive decline, frailty syndrome, and deterioration in anthropometric parameters, particularly among those living in long-term care facilities. This randomized controlled trial aimed to verify the effects of exercise training on biochemical, inflammatory, and anthropometric indices and functional performance in institutionalized frail elderly. The sample consisted of 37 elderly people of both genders, aged 76.1 ± 7.7 years, who were randomly allocated into 2 groups: 13 individuals in the exercise group (EG) and 24 in the control group (CG). Anthropometrics, clinical history, functional tests, and biochemical evaluation were measured before and after the completion of a physical exercise program, which lasted for 12 weeks. The 12-week exercise program for frail elderly residents in a long-term care facility was efficient in improving muscle strength, speed, agility, and biochemical variables, with reversal of the frailty condition in a considerable number. However, no effects in anthropometric and inflammatory parameters were noted.",PubMed,https://pubmed.ncbi.nlm.nih.gov/29593907/,doi:10.1155/2018/7218102,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
34501915,PMC8430494,10.3390/ijerph18179324,"Effects of Exergames and Protein Supplementation on Body Composition and Musculoskeletal Function of Prefrail Community-Dwelling Older Women: A Randomized, Controlled Clinical Trial.",Biesek S; Vojciechowski AS; Filho JM; Menezes Ferreira ACR; Borba VZC; Rabito EI; Gomes ARS,2021,International journal of environmental research and public health,"This study aimed to investigate the effects of exergames and protein supplementation on the body composition and musculoskeletal function of pre-frail older women. Methods: A randomized controlled clinical trial was conducted with 90 pre-frail older women (71.2 ± 4.5 years old) divided into five groups: control (CG); exergames training (ETG); protein supplementation (PSG); exergames combined with protein supplementation (ETPSG); exergames combined with isoenergetic supplementation (ETISG). The primary outcomes were pre-frailty status, body composition (appendicular muscle mass (ASM); appendicular muscle mass index (ASMI)) assessed by dual energy X-ray absorptiometry and gastrocnemius muscle architecture via ultrasound. Secondary outcomes were protein intake, plasma levels of interleukin (IL)-6, plantar and dorsiflexion isokinetic peak torque, and handgrip strength (HS). Data were analyzed using an ANOVA mixed model test and Bonferroni post hoc test (p < 0.05). The ETG showed a reduction of ASM (16.7 ± 3.4 vs. 16.1 ± 3.3 kg; Δ = -0.5; p = 0.02; d = 0.26) and ASMI (6.8 ± 0.9 vs. 6.5 ± 0.9 kg; Δ = -0.2; p = 0.03; d = 0.35), without changing ASM in other groups. The average protein intake in the supplemented groups (PSG and ETPSG) was 1.1 ± 0.2 g/kg/day. The dorsiflexion peak torque increased 11.4% in ETPSG (16.3 ± 2.5 vs. 18.4 ± 4.2 Nm; p = 0.021; d = -0.58). The HS increased by 13.7% in ETG (20.1 ± 7.2 vs. 23.3 ± 6.2 kg, Δ = 3.2 ± 4.9, p = 0.004, d = -0.48). The fatigue/exhaustion reduced by 100% in ETG, 75% in PSG, and 100% in ETPSG. Physical training with exergames associated with protein supplementation reversed pre-frailty status, improved the ankle dorsiflexors torque, and ameliorated fatigue/exhaustion in pre-frail older women.",PubMed,https://pubmed.ncbi.nlm.nih.gov/34501915/,doi:10.3390/ijerph18179324,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
24314824,,10.1016/j.breast.2013.11.004,Baseline comprehensive geriatric assessment is associated with toxicity and survival in elderly metastatic breast cancer patients receiving single-agent chemotherapy: results from the OMEGA study of the Dutch breast cancer trialists' group.,Hamaker ME; Seynaeve C; Wymenga AN; van Tinteren H; Nortier JW; Maartense E; de Graaf H; de Jongh FE; Braun JJ; Los M,2014,"Breast (Edinburgh, Scotland)","To evaluate the association between baseline comprehensive geriatric assessment (CGA) or the Groningen Frailty Indicator (GFI) and toxicity in elderly metastatic breast cancer (MBC) patients treated with first-line palliative chemotherapy. MBC patients (≥65 years) were randomized between pegylated liposomal doxorubicine or capecitabine. CGA included instrumental activities of daily living (IADL), cognition using the mini-mental state examination (MMSE), mood using the geriatric depression scale (GDS), comorbidity using the Charlson index, polypharmacy and nutritional status using the body mass index. Frailty on CGA was defined as one or more of the following: IADL ≤ 13, MMSE ≤ 23, GDS ≥ 5, BMI ≤ 20, ≥5 medications or Charlson ≥2. The cut-off for frailty on the GFI was ≥4. Of the randomized 78 patients (median age 75.5 years, range 65.8-86.8 years), 73 were evaluable for CGA; 52 (71%) had one or more geriatric conditions. Grade 3-4 chemotherapy-related toxicity was experienced by 19% of patients without geriatric conditions compared to 56% of patients with two geriatric conditions and 80% of those with three or more (p = 0.002). Polypharmacy was the only individual factor significantly associated with toxicity (p = 0.001). GFI had a sensitivity of 69% and a specificity of 76% for frailty on CGA, and was not significantly associated with survival or toxicity. In this study of elderly patients with MBC, the number of geriatric conditions correlated with grade 3-4 chemotherapy-related toxicity. Therefore, in elderly patients for whom chemotherapy is being considered, a CGA could be a useful addition to the decision-making process.",PubMed,https://pubmed.ncbi.nlm.nih.gov/24314824/,doi:10.1016/j.breast.2013.11.004,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
19482814,,10.1177/1557988307306153,Effect of telephone exercise counseling on frailty in older veterans: project LIFE.,Peterson MJ; Sloane R; Cohen HJ; Crowley GM; Pieper CF; Morey MC,2007,American journal of men's health,"This study sought to determine if telephone exercise counseling attenuates frailty in older, male veterans through increased levels of physical activity. Eighty-one elderly, male veterans (age = 78.4 +/- 4.9 years) randomized to intervention (n = 39) or combined control groups (n = 42) completed baseline and 6-month follow-up measures of gait velocity, 6-min walk, chair stands, body mass index, and physical activity. Adapting the Fried frailty model, deficits in one or more of these outcomes indicated frailty. The intervention group had a 6-month decrease of 18% in the proportion of frail to not frail participants, whereas the control groups had no change in proportions (Fisher's p = .08). Frail participants had a mean 6-month decrease in physical activity levels of 124 kilocalories/week, whereas the not frail group increased by 619 kilocalories/week (p = .07). There was a clinically meaningful change in frailty status with intensive, telephone exercise counseling. Improvement in frailty status was likely due to improvement in functional limitations.",PubMed,https://pubmed.ncbi.nlm.nih.gov/19482814/,doi:10.1177/1557988307306153,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
41682154,PMC12897233,10.3390/healthcare14030303,Comparison of Strength Training Interventions on Functional Performance in Frail Nursing Home Residents.,Vila H; Ferragut C; Chirosa LJ; Serrano-Gómez V; García-García Ó; Jerez-Mayorga D; Rodríguez-Perea Á; Cancela JM,2026,"Healthcare (Basel, Switzerland)","Background/Objectives: Frailty and functional decline represent major challenges for aging populations, particularly among institutionalized older adults. Preserving functional capacity is essential to maintain autonomy, mobility, and quality of life. This study aimed to compare the effects of two strength training interventions-functional electromechanical dynamometer (FEMD) training and weighted vest training-on peak concentric and eccentric force during the sit-to-stand task, as well as on functional performance and body composition in frail nursing home residents. Methods: A pilot quasi-experimental study with a non-randomized control group was conducted in 19 older adults (mean age: 86.3 ± 5.8 years). Participants were allocated to FEMD training (EG1, n = 6), weighted vest training (EG2, n = 6), or a control group (CG, n = 7). Training was performed twice weekly for eight weeks. Assessments included body composition, handgrip strength, 30 s chair stand test, 3 m walking speed, and peak concentric and eccentric force during the sit-to-stand movement. Data were analyzed using mixed-model ANOVA and complementary within-group analyses. Results: No significant group × moment interactions were observed. However, EG1 demonstrated significant within-group improvements in chair stand performance (+4.8 repetitions, p = 0.006), walking speed (+0.1 m·s-1, p = 0.030), concentric peak force (+46.5%, p = 0.008), and eccentric peak force (+34%, p = 0.047). EG2 showed a smaller but significant increase in eccentric peak force (+6.1%, p = 0.019), without functional improvements. Body composition changes were modest, with EG1 showing increases in weight and BMI without concomitant fat mass gains. Conclusions: In this pilot quasi-experimental study, functional electromechanical dynamometer-based training was associated with improvements in neuromuscular performance, particularly concentric peak force. However, no significant group × moment interactions were observed, indicating that differential effects between interventions cannot be established. Functional improvements should be interpreted cautiously. The present results should therefore be considered exploratory and hypothesis-generating. These findings suggest that FEMD-based training may be a feasible and potentially beneficial functional strength training strategy for frail institutionalized older adults, which should be confirmed in adequately powered randomized controlled trials.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41682154/,doi:10.3390/healthcare14030303,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
39574501,PMC11578358,10.12865/CHSJ.50.03.04,Assessment and Rehabilitation in Sarcopenic Patients.,Vlăduțu BM; Șerbănescu MS; Trăistaru MR,2024,Current health sciences journal,"Sarcopenia is a degenerative disorder that particularly affects older people and is defined by a pathological decrease in muscle strength. This disease represents one of the topics of great interest in the medical world of the last two decades. In our study, we tried to underline the importance of an adapted recovery program based on physical exercise for regaining clinical and functional status in patients with age-related sarcopenia. No nutritional intervention was applied. We performed our rehabilitation program in accordance with present international recommendations for sarcopenia. After complete assessment, our patients were randomised into two groups: G1 (Lot 1=25 patients) and G2 (Lot 2=15 patients). G1 patients were compliant with kinetic training, and performed all rehabilitation measures, and G2 patients accepted rehabilitation program without kinetic exercises. Patients assessment (lab tests, gait analysis, VAS and the Clinical Frailty Scale) was made on two levels-first (T1-inpatient assessment), and after 6 months (T2-outpatient assessment). The rehabilitation program based on the kinetic program brought positive improvements in physical performance and locomotion (gait speed and walking cadence) in sarcopenic patients.",PubMed,https://pubmed.ncbi.nlm.nih.gov/39574501/,doi:10.12865/chsj.50.03.04,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
23732550,PMC12878986,10.1007/s12603-013-0335-x,"A phase IIA randomized, placebo-controlled clinical trial to study the efficacy and safety of the selective androgen receptor modulator (SARM), MK-0773 in female participants with sarcopenia.",Papanicolaou DA; Ather SN; Zhu H; Zhou Y; Lutkiewicz J; Scott BB; Chandler J,2013,"The journal of nutrition, health & aging","Sarcopenia, the age-related loss of muscle mass [defined as appendicular LBM/Height2 (aLBM/ht2) below peak value by>1SD], strength and function, is a major contributing factor to frailty in the elderly. MK-0773 is a selective androgen receptor modulator designed to improve muscle function while minimizing effects on other tissues. The primary objective of this study was to demonstrate an improvement in muscle strength and lean body mass (LBM) in sarcopenic frail elderly women treated with MK-0773 relative to placebo. This was a randomized, double-blind, parallel-arm, placebo-controlled, multicenter, 6-month study. Participants were randomized in a 1:1 ratio to receive either MK-0773 50mg b.i.d. or placebo; all participants received Vitamin D and protein supplementation. General community. 170 Women aged ≥65 with sarcopenia and moderate physical dysfunction. Dual energy X-ray absorptiometry, muscle strength and power, physical performance measures. Participants receiving MK-0773 showed a statistically significant increase in LBM from baseline at Month 6 vs. placebo (p<0.001). Participants receiving both MK-0773 and placebo showed a statistically significant increase in strength from baseline to Month 6, but the mean difference between the two groups was not significant (p=0.269). Both groups showed significant improvement from baseline at Month 6 in physical performance measures, but there were no statistically significant differences between participants receiving MK-0773 and placebo. A greater number of participants experienced elevated transaminases in the MK-0773 group vs. placebo, which resolved after discontinuation of study therapy. MK-0773 was generally well-tolerated with no evidence of androgenization. The MK-0773-induced increase in LBM did not translate to improvement in strength or function vs. placebo. The improvement of strength and physical function in the placebo group could be at least partly attributed to protein and vitamin D supplementation.",PubMed,https://pubmed.ncbi.nlm.nih.gov/23732550/,doi:10.1007/s12603-013-0335-x,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
33351921,,10.1210/clinem/dgaa917,Testosterone Replacement Therapy Added to Intensive Lifestyle Intervention in Older Men With Obesity and Hypogonadism.,Barnouin Y; Armamento-Villareal R; Celli A; Jiang B; Paudyal A; Nambi V; Bryant MS; Marcelli M; Garcia JM; Qualls C,2021,The Journal of clinical endocrinology and metabolism,"Obesity and hypogonadism additively contribute to frailty in older men; however, appropriate treatment remains controversial. Determine whether testosterone replacement augments the effect of lifestyle therapy on physical function in older men with obesity and hypogonadism. Randomized, double-blind, placebo-controlled trial. VA Medical Center. 83 older (age ≥65 years) men with obesity (body mass index ≥30 kg/m2) and persistently low am testosterone (<10.4 nmol/L) associated with frailty. Participants were randomized to lifestyle therapy (weight management and exercise training) plus either testosterone (LT+Test) or placebo (LT+Pbo) for 6 months. Primary outcome was change in Physical Performance Test (PPT) score. Secondary outcomes included other frailty measures, body composition, hip bone mineral density (BMD), physical functions, hematocrit, prostate specific antigen (PSA), and sex hormones. PPT score increased similarly in LT+Test and LT+Pbo group (17% vs. 16%; P = 0.58). VO2peak increased more in LT+Test than LT+Pbo (23% vs. 16%; P = 0.03). Despite similar -9% weight loss, lean body mass and thigh muscle volume decreased less in LT+Test than LT+Pbo (-2% vs. -3%; P = 0.01 and -2% vs -4%; P = 0.04). Hip BMD was preserved in LT+Test compared with LT+Pbo (0.5% vs -1.1%; P = 0.003). Strength increased similarly in LT+Test and LT+Pbo (23% vs 22%; P = 0.94). Hematocrit but not PSA increased more in LT+Test than LT+Pbo (5% vs 1%; P < 0.001). Testosterone levels increased more in LT+Test than LT+Pbo (167% vs 27%; P < 0.001). In older, obese hypogonadal men, adding testosterone for 6 months to lifestyle therapy does not further improve overall physical function. However, our findings suggest that testosterone may attenuate the weight loss-induced reduction in muscle mass and hip BMD and may further improve aerobic capacity.",PubMed,https://pubmed.ncbi.nlm.nih.gov/33351921/,doi:10.1210/clinem/dgaa917,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
41808056,PMC13064393,10.1186/s12877-026-07307-y,Trajectory of test components of a comprehensive geriatric assessment in orthogeriatric patients following total hip and knee arthroplasty.,Kappenschneider T; Bammert P; Holzapfel DE; Schiegl JS; Pagano S; Pulido LC; Grifka J; Michalk K; Reinhard J,2026,BMC geriatrics,"A comprehensive geriatric assessment (CGA) is considered the gold standard for improving numerous relevant endpoints for older people in hospitals. The aim of the study was to investigate what happens across time to individual test components of a CGA after completion of inpatient rehabilitation and 3 months after surgery compared to the start of rehabilitation in orthogeriatric patients who underwent elective total hip or knee arthroplasty (THA or TKA). In this prospective study, we used data from 186 participants (THA n = 110, TKA n = 76) of the Special Orthopaedic Geriatrics (SOG) trial, funded by the German Federal Joint Committee (GBA). Study data were collected preoperatively (basic information), on admission to inpatient rehabilitation (7th postoperative day), on discharge (4 weeks postoperatively) and 3 months after THA or TKA. Non-parametric Wilcoxon signed rank tests were used for the main statistical analyses, and Mann-Whitney U tests were employed for secondary analysis stratified by age, frailty, and mobility. Compared to admission, both surgical groups showed significant improvements in Barthel Index, Nutritional Risk Screening (NRS), frailty, Short Physical Performance Battery (SPPB), gait speed and reduction in polypharmacy on discharge from inpatient rehabilitation (effect size, 0.18–0.79). 3 months postoperatively, there were further significant improvements in Barthel Index, SPPB, gait speed and reduction in polypharmacy in both groups compared to discharge from rehabilitation (effect size, 0,38 − 0,75), while NRS and frailty only improved in the THA group. Differentiated according to the presence of frailty (Fried’s frailty criteria ≥ 3), both groups demonstrated significantly better improvements in frail participants than in robust or pre-frail patients. The results of this study reveal that key components of CGA significantly improve in orthogeriatric patients after THA and TKA three weeks after inpatient rehabilitation and continue to improve up to three months after surgery. There is evidence that obviously frail patients benefit particularly well from rehabilitation programmes. This study is part of the Special Orthopaedic Geriatrics (SOG) trial, German Clinical Trials Register DRKS00024102. Registered on 19 January 2021.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41808056/,doi:10.1186/s12877-026-07307-y,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
32033532,PMC7007685,10.1186/s12877-020-1436-0,Augmented exercise in hospital improves physical performance and reduces negative post hospitalization events: a randomized controlled trial.,McCullagh R; O'Connell E; O'Meara S; Dahly D; O'Reilly E; O'Connor K; Horgan NF; Timmons S,2020,BMC geriatrics,"To measure the effects of an augmented prescribed exercise programme versus usual care, on physical performance, quality of life and healthcare utilisation for frail older medical patients in the acute setting. This was a parallel single-blinded randomised controlled trial. Within 2 days of admission, older medical inpatients with an anticipated length of stay ≥3 days, needing assistance/aid to walk, were blindly randomly allocated to the intervention or control group. Until discharge, both groups received twice daily, Monday-to-Friday half-hour assisted exercises, assisted by a staff physiotherapist. The intervention group completed tailored strengthening and balance exercises; the control group performed stretching and relaxation exercises. Length of stay was the primary outcome measure. Blindly assessed secondary measures included readmissions within 3 months, and physical performance (Short Physical Performance Battery) and quality of life (EuroQOL-5D-5 L) at discharge and at 3 months. Time-to-event analysis was used to measure differences in length of stay, and regression models were used to measure differences in physical performance, quality of life, adverse events (falls, deaths) and negative events (prolonged hospitalisation, institutionalisation). Of the 199 patients allocated, 190 patients' (aged 80 ± 7.5 years) data were analysed. Groups were comparable at baseline. In intention-to-treat analysis, length of stay did not differ between groups (HR 1.09 (95% CI, 0.77-1.56) p = 0.6). Physical performance was better in the intervention group at discharge (difference 0.88 (95% CI, 0.20-1.57) p = 0.01), but lost at follow-up (difference 0.45 (95% CI, - 0.43 - 1.33) p = 0.3). An improvement in quality of life was detected at follow-up in the intervention group (difference 0.28 (95% CI, 0.9-0.47) p = 0.004). Overall, fewer negative events occurred in the intervention group (OR 0.46 (95% CI 0.23-0.92) p = 0.03). Improvements in physical performance, quality of life and fewer negative events suggest that this intervention is of value to frail medical inpatients. Its effect on length of stay remains unclear. ClinicalTrials.gov Identifier: NCT02463864, registered prospectively 26.05.2015.",PubMed,https://pubmed.ncbi.nlm.nih.gov/32033532/,doi:10.1186/s12877-020-1436-0,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
32328344,PMC7164429,10.7717/peerj.8781,Agility-based exercise training compared to traditional strength and balance training in older adults: a pilot randomized trial.,Lichtenstein E; Morat M; Roth R; Donath L; Faude O,2020,PeerJ,"In addition to generally high levels of physical activity, multi-component exercise training is recommended for the maintenance of health and fitness in older adults, including the prevention of falls and frailty. This training often encompasses serial sequencing of balance, strength, endurance and other types of exercise. Exercise training featuring integrative training of these components (i.e. agility training) has been proposed, as it more likely reflects real life challenges like stop-and-go patterns, cutting manoeuvers, turns and decision-making. In this study, we compared the efficacy of an agility-based training to the traditional strength and balance training approach with regard to selected risk factors for falls and frailty. We trained twenty-seven community-dwelling healthy seniors (16♂; 11♀; age: 69.5 ± 5.3 y; BMI: 26.4 ± 3.7 kg/m2) for 8 weeks in a group setting with 3 sessions per week, each lasting 50 minutes. Participants were randomized into either the agility group (AGI; n = 12), that used the integrative multi-component training, or the traditional strength and balance group (TSB; n = 15). TSB performed balance and strength exercises separately, albeit within the same session. The training of both groups progressively increased in difficulty. Outcomes were static and dynamic balance (single leg eyes open stand, Y-balance test, reactive balance), lower limb (plantar flexion and dorsal extension) and trunk flexion and extension maximum strength and rate of torque development (RTD). In addition, we tested endurance by the six-minute walk test (6MWT). We calculated linear mixed effects models for between-groups comparisons as well as effect sizes (ES) with 95 % confidence intervals. Small ES in favor of AGI were found for plantar flexion strength (ES > 0.18[-0.27;0.89]) and RTD (ES > 0.43[-0.19;1.36]) as well as trunk extension RTD (ES = 0.35[-0.05;0.75]). No other parameters showed notable between group differences. Compliance was high in both groups (AGI: 90 ± 8% of sessions; TSB: 91 ± 7% of sessions). Agility-based exercise training seems at least as efficacious as traditional strength and balance training in affecting selected physical performance indicators among community-dwelling healthy seniors. In particular, lower limb and trunk extension explosive strength seem to benefit from the agility training.",PubMed,https://pubmed.ncbi.nlm.nih.gov/32328344/,doi:10.7717/peerj.8781,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
39621864,,10.1097/MEG.0000000000002864,A pilot clinical trial of exercise program for elderly patients with cirrhosis and frailty: comprehensive exercise rehabilitation intervention.,Ma Y; Yuan Y; Lu Y; Li S,2025,European journal of gastroenterology & hepatology,"Comprehensive exercise rehabilitation has the potential to increase muscle mass and performance by stimulating protein synthesis and accelerating muscle catabolism. We developed the comprehensive exercise rehabilitation intervention (CERI) for elderly patients with cirrhosis, and we aimed to evaluate the safety and efficacy of CERI. Eligible were elderly patients with cirrhosis and frailty. Patients were randomized 1 : 1 to 12 weeks of CERI. Physical function were assessed using the gait speed, grip strength, 5 Sit-down Tests, and Balance Test, respectively. Finally, 58 and 58 completed the study in CERI and SOC arms, respectively. The age range is 60-73. After 12 weeks, gait speed improved from 0.89 to 1.06 in CERI participants (Δgait speed 0.17) and 0.87-0.91 (Δgait speed 0.04) in SOC arm ( P = 0.001 for Δgait speed difference). Grip strength improved from 15.44 to 15.94 in CERI participants (Δgrip strength 0.50) and 15.52-15.16 (Δgrip strength -0.36) in SOC arm ( P = 0.044 for Δgrip strength difference). 5 Sit-down Tests Score improved from 16.17 to 15.46 in CERI participants (Δ5 Sit-down Tests 0.71) and 16.78-16.61 (Δ5 Sit-down Tests 0.17) in SOC arm ( P = 0.037 for Δ5 Sit-down Tests difference). Median Balance Test score improved from 26.11 to 28.82 in CERI participants (ΔBalance Test 2.71) and 25.94-26.13 (ΔBalance Test 0.19) in SOC arm ( P < 0.001 for ΔBalance Test difference); 92% of CERI participants adhered to the study for 12 weeks. No adverse events were reported by CERI participants. CERI was safely administered at pilot randomized clinical trial, while all participants showed minimal improvement in gait speed, grip strength, 5 Sit-down Tests, and Balance Test. But multicenter, larger sample clinical trials are needed to track the effects of CERI.",PubMed,https://pubmed.ncbi.nlm.nih.gov/39621864/,doi:10.1097/meg.0000000000002864,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
