pmid,pmcid,doi,title,authors,year,journal,abstract,source,url,dedupe_key,screen_decision,reason,fulltext_priority,priority_reason
37156446,,10.1016/j.exger.2023.112196,Are inflammatory markers associated with sarcopenia-related traits in older adults with sarcopenia? - A cross-sectional analysis of the ENHANce study.,Dupont J; Vercauteren L; Amini N; Lapauw L; De Schaepdryver M; Poesen K; Dedeyne L; Verschueren S; Tournoy J; Koppo K,2023,Experimental gerontology,"To explore the relationship between inflammatory markers and sarcopenia-related traits in sarcopenic older adults. Baseline data of the ongoing Exercise and Nutrition for Healthy AgeiNg (ENHANce) study were used for a secondary, exploratory, cross-sectional analysis. ENHANce is a 5-armed triple blinded randomized controlled trial, in older adults (>65y) with sarcopenia defined according to the revised criteria of the European Working Group of Sarcopenia in Older People (EWGSOP2) aiming to assess the effect of combined anabolic interventions (protein supplement, omega-3 supplement and physical exercise) on physical performance, compared to single/placebo interventions. Inflammatory markers C-reactive protein (hs-CRP), albumin, interleukin-1β (IL-1β), IL-6, IL-8, and tumour necrosis factor-α (TNF-α) were assessed at baseline. Spearman's rho (ρ) correlation coefficients were calculated to associate these inflammatory markers with baseline sarcopenia-defining parameters (handgrip strength, chair stand test, appendicular lean mass [aLM], gait speed, Short Physical Performance Battery), physical activity (step count) and quality of life (SF-36, SarQoL). We included 40 sarcopenic subjects (15 men/25 women, age 77.1 ± 6.8 years). Contrary to expectations, the pro-inflammatory IL-1β correlated positively with handgrip strength (ρ: 0.376; p = 0.024) and IL-6 with aLM (ρ: 0.334; p = 0.0433). IL-6 inversely correlated with step count (ρ:-0.358; p = 0.048). Subgroup analysis revealed important gender differences. IL-8 inversely correlated with handgrip strength in women (ρ: -0.425; p = 0.034) but not in men. In contrast, pro-inflammatory cytokines CRP (ρ: -0.615; p = 0.019), IL-6 (ρ: -0.604; p = 0.029) and TNF-α (ρ: -0.615; p = 0.025) inversely correlated with the SF-36 physical component score in men but not in women. Although Inflammageing might play a role in sarcopenia-related traits, this exploratory study highlights an important role of gender. Future research should take this into account when elucidating the Inflammageing-sarcopenia interplay.",PubMed,https://pubmed.ncbi.nlm.nih.gov/37156446/,doi:10.1016/j.exger.2023.112196,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
29396436,PMC5797161,10.1038/s41598-018-20677-7,Effects of elastic band exercise on lean mass and physical capacity in older women with sarcopenic obesity: A randomized controlled trial.,Liao CD; Tsauo JY; Huang SW; Ku JW; Hsiao DJ; Liou TH,2018,Scientific reports,"Sarcopenia is associated with loss of muscle mass as well as an increased risk of physical disability in elderly people. This study was aimed to investigate the effect of elastic band resistance training (ERT) on muscle mass and physical function in older women with sarcopenic obesity. A randomized controlled trial with an intention-to-treat analysis was conducted. A total of 56 women (mean ± SD age 67.3 ± 5.1 years) were randomly assigned to the experimental group receiving 12 weeks of ERT and to the control group receiving no exercise intervention. Lean mass (measured using a dual-energy X-ray absorptiometer), physical capacity (assessed using the global physical capacity score), and a 36-item short form questionnaire were conducted at the baseline examination (T0), as well as the 3-month (T1) and 9-month followups (T2). At T1 and T2, the between-group difference was measured in total skeletal mass relative to T0, with mean differences of 0.70 kg (95% CI 0.12-1.28; P < 0.05) and 0.72 kg (95% CI 0.21-1.23; P < 0.01), respectively. Similar results were found in muscle quality, physical capacity, and physical function outcomes. The ERT exerted a significant beneficial effect on muscle mass, muscle quality, and physical function in older women with sarcopenic obesity.",PubMed,https://pubmed.ncbi.nlm.nih.gov/29396436/,doi:10.1038/s41598-018-20677-7,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
41139271,,10.36721/PJPS.2025.38.6.REG.14442.1,"The effects of vitamin D combined with thermotherapy and resistance exercise on inflammatory factors, thyroid hormones and MSTN in elderly patients with sarcopenia.",Zhao C; Liu W; Kong T; Zhu X; Wang R,2025,Pakistan journal of pharmaceutical sciences,"This study investigated the impact of vitamin D (VD) combined with thermotherapy and resistance exercise (RE) on elderly patients with sarcopenia, thereby offering novel insights into evidence-based management strategies for sarcopenia. 140 sarcopenia patients were admitted between May 2023 and August 2024. Participants were randomized to receive either VD combined with thermotherapy and resistance exercise (treatment group) or thermotherapy and resistance exercise alone (control group). Skeletal muscle mass and handgrip strength were evaluated before and after the intervention using a body composition analyzer and a hand dynamometer. In addition, the levels of blood glucose, blood lipids, inflammatory factors and thyroid hormones were measured. Both groups exhibited significant improvements in skeletal muscle mass, handgrip strength and glucose/lipid metabolism post-treatment, with the treatment group demonstrating superior enhancements (P<0.05). After treatment, the level of inflammatory factors in the treatment group was lower, while the level of thyroid hormone was higher (P<0.05). There was a significant negative correlation between 25-hydroxyvitamin D3 [25(OH)D3] and myostatin (MSTN) in both groups (P<0.05). The combination of VD with thermotherapy and RE effectively enhances skeletal muscle function, suppresses inflammatory responses and regulates endocrine function in elderly patients with sarcopenia.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41139271/,doi:10.36721/pjps.2025.38.6.reg.14442.1,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
35889801,PMC9317261,10.3390/nu14142844,Randomised Controlled Trial of Fish Oil Supplementation on Responsiveness to Resistance Exercise Training in Sarcopenic Older Women.,da Cruz Alves NM; Pfrimer K; Santos PC; de Freitas EC; Neves T; Pessini RA; Junqueira-Franco MVM; Nogueira-Barbosa MH; Greig CA; Ferriolli E,2022,Nutrients,"This study aims to investigate the effects of fish oil supplementation on the muscle adaptive response to resistance exercise training, physical performance and serum levels of inflammatory cytokines in sarcopenic older women. A randomised, double-blind, placebo-controlled trial is performed with thirty-four sarcopenic women (2010 European Consensus of Sarcopenia), aged ≥ 65 years. The participants are allocated into the following two groups: Exercise and Fish Oil (EFO) and Exercise and Placebo (EP). Both groups undertook a resistance exercise programme over 14 weeks. All participants are instructed to ingest 4 g/day of food supplements; the EP group received sunflower oil capsules, and the EFO group, fish oil capsules. The cross-sectional area (CSA) of the quadriceps muscle is calculated using magnetic resonance imaging (MRI). The strength of the lower limbs is measured using isokinetic dynamometry. Both groups show improvements in CSA and strength after the intervention. Changes in EFO are significantly greater compared with EP for muscle strength (peak torque, 19.46 Nm and 5.74 Nm, respectively, p < 0.001). CSA increased after the intervention in both groups (EFO; 6.11% and EP; 2.91%), although there is no significant difference between the groups (p = 0.23). There are no significant intra-group, inter-group or time differences in any of the cytokines measured. The use of fish oil supplementation potentiates the neuromuscular response to the anabolic stimulus from training, increasing muscle strength and physical performance in sarcopenic older women.",PubMed,https://pubmed.ncbi.nlm.nih.gov/35889801/,doi:10.3390/nu14142844,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
34191423,,10.6133/apjcn.202106_30(2).0005,"Effect of ingestion of essential amino acids and tea catechins after resistance exercise on the muscle mass, physical performance, and quality of life of healthy older people: A randomized controlled trial.",Tokuda Y; Mori H,2021,Asia Pacific journal of clinical nutrition,"We evaluated the effectiveness of a 24-week nutritional ingestion program involving essential amino acid (AA) and tea catechin (TC) intake after performing resistance exercise in increasing the skeletal muscle mass, physical performance, and quality of life of healthy older people. An open-label randomized controlled trial involving 84-healthy older individuals (age ≥65 years) without sarcopenia, diabetes, and kidney disease, was conducted. They were allocated to the exercise (n=28), exercise and essential AA ingestion (n=28), and exercise, essential AA, and TC ingestion groups (n=28). The participants underwent a 24-week program of resistance exercise (performed twice per week) along with essential AA and TC intake (3,000 and 540 mg, respectively). Six participants could not complete the intervention after randomization. After the 24-week intervention period, the exercise, essential AA, and TC ingestion groups showed an increase in the skeletal muscle mass index, one-legged balance test, and physical quality of life score (skeletal muscle mass index, p=0.004; one-legged balance test, p=0.045; physical quality of life, p=0.020). After the 24- week intervention period, the exercise and essential AA ingestion group showed an increase in the skeletal muscle mass index and physical quality of life score (skeletal muscle mass index, p=0.014; physical quality of life, p=0.041). However, the exercise group did not show an increase in the skeletal muscle mass index. These results suggested that resistance exercise, essential AA, and TC intake in healthy older people could improve physical performance.",PubMed,https://pubmed.ncbi.nlm.nih.gov/34191423/,doi:10.6133/apjcn.202106_30(2).0005,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
26864356,,10.3945/ajcn.115.113357,"Whey protein, amino acids, and vitamin D supplementation with physical activity increases fat-free mass and strength, functionality, and quality of life and decreases inflammation in sarcopenic elderly.",Rondanelli M; Klersy C; Terracol G; Talluri J; Maugeri R; Guido D; Faliva MA; Solerte BS; Fioravanti M; Lukaski H,2016,The American journal of clinical nutrition,"Interventions to attenuate the adverse effects of age-related loss of skeletal muscle and function include increased physical activity and nutritional supplementation. This study tested the hypothesis that nutritional supplementation with whey protein (22 g), essential amino acids (10.9 g, including 4 g leucine), and vitamin D [2.5 μg (100 IU)] concurrent with regular, controlled physical activity would increase fat-free mass, strength, physical function, and quality of life, and reduce the risk of malnutrition in sarcopenic elderly persons. A total of 130 sarcopenic elderly people (53 men and 77 women; mean age: 80.3 y) participated in a 12-wk randomized, double-blind, placebo-controlled supplementation trial. All participants concurrently took part in a controlled physical activity program. We examined body composition with dual-energy X-ray absorptiometry, muscle strength with a handgrip dynamometer, and blood biochemical indexes of nutritional and health status, and evaluated global nutritional status, physical function, and quality of life before and after the 12 wk of intervention. Compared with physical activity and placebo, supplementation plus physical activity increased fat-free mass (1.7-kg gain, P < 0.001), relative skeletal muscle mass (P = 0.009), android distribution of fat (P = 0.021), handgrip strength (P = 0.001), standardized summary scores for physical components (P = 0.030), activities of daily living (P = 0.001), mini nutritional assessment (P = 0.003), and insulin-like growth factor I (P = 0.002), and lowered C-reactive protein (P = 0.038). Supplementation with whey protein, essential amino acids, and vitamin D, in conjunction with age-appropriate exercise, not only boosts fat-free mass and strength but also enhances other aspects that contribute to well-being in sarcopenic elderly. This trial was registered at clinicaltrials.gov as NCT02402608.",PubMed,https://pubmed.ncbi.nlm.nih.gov/26864356/,doi:10.3945/ajcn.115.113357,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
30539540,,10.1007/s40520-018-1090-y,Effects of essential amino acid supplementation and rehabilitation on functioning in hip fracture patients: a pilot randomized controlled trial.,Invernizzi M; de Sire A; D'Andrea F; Carrera D; Renò F; Migliaccio S; Iolascon G; Cisari C,2019,Aging clinical and experimental research,"Physical exercise and nutrition seem to have a key role in the management of hip fracture patients. To evaluate the impact of a 2-month rehabilitative protocol combined with dietetic counseling, with or without essential amino acid supplementation, on functioning in hip fracture patients. In this pilot randomized controlled study, we recruited patients aged more than 65 years, at 3 months after hip fracture. We randomly assigned the participants into two groups (A and B). Both groups performed a physical exercise rehabilitative programme (five sessions of 40 min/week for 2 weeks, followed by a home-based exercise protocol) and received a dietetic counseling; only group A was supplemented with two sachets of 4 g/day of essential amino acids (Aminotrofic®). We evaluated at baseline and after 2 months of intervention (T1): hand grip strength, Timed Up and Go, and Iowa Level of Assistance scale (ILOA). The 32 hip fracture patients (mean aged 79.03 ± 7.80 years) were allocated into two groups: group A (n = 16) and group B (n = 16). All the participants showed significant differences in all outcomes at T1 (p < 0.017). Sarcopenic patients in group A (n = 10) showed statistically significant differences in all the primary outcomes at T1 (p < 0.017), whereas sarcopenic patients in group B (n = 13) showed a significant reduction of ILOA only. In non-sarcopenic patients, we found no differences at T1 in all outcome measures. Hip fractures are a complex multifactorial condition of the elderly that determines devastating effects on functioning and independence. A multidisciplinary rehabilitative and nutritional intervention seems to be effective on functioning in hip fracture patients, in particular sarcopenic ones.",PubMed,https://pubmed.ncbi.nlm.nih.gov/30539540/,doi:10.1007/s40520-018-1090-y,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
40604455,PMC12219232,10.1186/s12877-025-06142-x,Impact of wearable-assisted walking on sarcopenia and body composition in older adults.,Wu CE; Manga YB,2025,BMC geriatrics,"Physical inactivity constitutes a global public health challenge, particularly among older adults. This study investigates the impact of a wearable device-assisted walking program on body composition, muscle strength, and sarcopenia in this population. Eighty healthy older adults (40 men and 40 women), aged 65 and above, were randomly assigned to either an intervention (experimental) group, which participated in a structured walking program utilizing wearable devices, or a non-intervention (control) group, which maintained their habitual activities. The walking program spanned 12 weeks. Key assessments included body composition analysis, handgrip strength measurement, the 5× sit-to-stand test, and the appendicular skeletal muscle index (ASMI). The intervention group exhibited significant improvements in body composition and muscle strength. Skeletal muscle mass (SMM) increased by 5.5% (95% CI: 4.2-6.8%), handgrip strength improved by 13.1% (95% CI: 10.6-15.6%, p < 0.05), and lower limb function improved by 10.5% (p < 0.05). ASMI proved to be an effective and accessible metric for sarcopenia assessment, demonstrating strong correlations with SMM, handgrip strength, and sit-to-stand performance. Wearable devices, such as smartwatches and fitness trackers, provide real-time feedback and enable tailored exercise recommendations, offering a practical and personalized strategy for mitigating sarcopenia. This study confirms that wearable-assisted walking programs effectively improve muscle health and functional performance in older adults, reinforcing their potential for promoting healthy aging.",PubMed,https://pubmed.ncbi.nlm.nih.gov/40604455/,doi:10.1186/s12877-025-06142-x,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
36708273,PMC10067485,10.1002/jcsm.13173,Effects of a 2-year exercise training on neuromuscular system health in older individuals with low muscle function.,Monti E; Tagliaferri S; Zampieri S; Sarto F; Sirago G; Franchi MV; Ticinesi A; Longobucco Y; Adorni E; Lauretani F,2023,"Journal of cachexia, sarcopenia and muscle","Ageing is accompanied by a progressive loss of skeletal muscle mass and strength, potentially determining the insurgence of sarcopenia. Evidence suggests that motoneuron and neuromuscular junction (NMJ) degeneration contribute to sarcopenia pathogenesis. Seeking for strategies able to slow down sarcopenia insurgence and progression, we investigated whether a 2-year mixed-model training involving aerobic, strength and balance exercises would be effective for improving or preserving motoneuronal health and NMJ stability, together with muscle mass, strength and functionality in an old, sarcopenic population. Forty-five sarcopenic elderly (34 females; 11 males) with low dual-energy X-ray absorptiometry (DXA) lean mass and Short Physical Performance Battery (SPPB) score <9 were randomly assigned to either a control group [Healthy Aging Lifestyle Education (HALE), n = 21] or an intervention group [MultiComponent Intervention (MCI), n = 24]. MCI trained three times per week for 2 years with a mix of aerobic, strength and balance exercises matched with nutritional advice. Before and after the intervention, ultrasound scans of the vastus lateralis (VL), SPPB and a blood sample were obtained. VL architecture [pennation angle (PA) and fascicle length (Lf)] and cross-sectional area (CSA) were measured. As biomarkers of neuronal health and NMJ stability status, neurofilament light chain (NfL) and C-terminal agrin fragment (CAF) concentrations were measured in serum. Differences in ultrasound parameters, NfL and CAF concentration and physical performance between baseline and follow-up were tested with mixed ANOVA or Wilcoxon test. The relationship between changes in physical performance and NfL or CAF concentration was assessed through correlation analyses. At follow-up, MCI showed preserved VL architecture (PA, Lf) despite a reduced CSA (-8.4%, P < 0.001), accompanied by maintained CAF concentration and ameliorated overall SPPB performance (P = 0.007). Conversely, HALE showed 12.7% decrease in muscle CSA (P < 0.001), together with 5.1% and 5.5% reduction in PA and Lf (P < 0.001 and P = 0.001, respectively), and a 6.2% increase in CAF (P = 0.009) but improved SPPB balance score (P = 0.007). NfL concentration did not change in either group. In the population, negative correlations between changes in CAF concentration and SPPB total score were found (P = 0.047), whereas no correlation between NfL and SPPB variations was observed. The present findings suggest that our 2-year mixed aerobic, strength and balance training seemed effective for preventing the age and sarcopenia-related increases in CAF concentration, preserving NMJ stability as well as muscle structure (PA and Lf) and improving physical performance in sarcopenic older individuals.",PubMed,https://pubmed.ncbi.nlm.nih.gov/36708273/,doi:10.1002/jcsm.13173,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
39449489,PMC11503367,10.3390/jfmk9040195,Effects of Neuromuscular Training on Postural Balance and Physical Performance in Older Women: Randomized Controlled Trial.,Concha-Cisternas Y; Castro-Piñero J; Vásquez-Muñoz M; Molina-Márquez I; Vásquez-Gómez J; Guzmán-Muñoz E,2024,Journal of functional morphology and kinesiology,"Background: Aging causes morphological and physiological changes, especially in the musculoskeletal and somatosensory systems, leading to sarcopenia and reduced postural balance, increasing the risk of falls and loss of independence. This study aimed to analyze the effects of a neuromuscular training program on postural balance, physical performance, and muscle strength in older Chilean women. Methods: The double-blind randomized controlled trial included 48 participants aged 65-80 who were divided into three groups: a control group (CG), a multicomponent training group (MCG), and a neuromuscular training group (NMG). Postural balance was assessed using a force platform with open eyes (OE) and closed eyes (CE) conditions, measuring ML velocity, AP velocity, mean radius, and area. Physical performance was evaluated with the Short Physical Performance Battery (SPPB), including static balance, 4-m walking speed, and 5× sit-to-stand chair test. Muscle strength was measured using a hydraulic hand dynamometer to record maximum grip force. Results: Significant time × group interactions in the CE condition were found for mean radius (F = 0.984; p = 0.017; ηp2 = 0.184), AP velocity (F = 10.01; p = 0.001; ηp2 = 0.312), and ML velocity (F = 4.30; p = 0.027; ηp2 = 0.163). Significant pre-post differences in the NMG for mean radius (p < 0.001), AP velocity (p < 0.001), and ML velocity (p = 0.029) were observed, with no significant changes in CG. Significant time × group interactions were also found in the SPPB test score (F = 11.49; p < 0.001; ηp2 = 0.343), gait speed (F = 5.513; p = 0.012; ηp2 = 0.198), and sit-to-stand test (F = 5.731; p = 0.010; ηp2 = 0.206), but not in the balance score (F = 2.099; p = 0.148). Handgrip strength showed no significant interactions (F = 3.216; p = 0.061; ηp2 = 0.127). Conclusions: These findings suggest that neuromuscular training is a promising intervention to mitigate the decline in balance and physical function associated with aging, offering a targeted approach to improve the quality of life in the elderly.",PubMed,https://pubmed.ncbi.nlm.nih.gov/39449489/,doi:10.3390/jfmk9040195,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
40381110,,10.1007/s11255-025-04560-9,Anti-sarcopenic effect of leucine-enriched branched-chain amino acid supplementation among elderly chronic kidney disease patients: a double-blinded randomized controlled trial.,Sunsandee N; Thimachai P; Satirapoj B; Supasyndh O,2025,International urology and nephrology,"Leucine, a branched-chain amino acid (BCAA), is an effective nutritional strategy to enhance skeletal muscle mass in aging populations. This study aimed to evaluate the effects of oral leucine-enriched BCAA supplementation on muscle mass, muscle synthesis biomarkers, and physical performance in elderly patients with chronic kidney disease (CKD). A randomized controlled trial was conducted among CKD patients aged over 65 years. The participants were randomly assigned to receive either oral mixed BCAA supplementation (60% leucine, 4.5 g/day; 20% valine, 1.5 g/day; 20% isoleucine, 1.5 g/day) (N = 29) or a placebo (N = 26) for 12 weeks. Muscle mass, serum insulin-like growth factor 1 (IGF-1), and myostatin levels were measured at baseline and after 12 weeks. A 3-day food record was reviewed by a dietitian, and functional capacity was assessed using handgrip and 6-min walk tests. Fifty-five patients (mean age 75.4 ± 5.2 years) were enrolled. Daily protein and calorie intake were comparable between groups. At study conclusion, lean muscle mass significantly increased in the leucine group compared to placebo (0.4 kg [95% CI 0.1-0.7] vs. - 0.2 kg [95% CI - 0.6-0.2], P = 0.010). A significant difference in the percentage change in muscle mass was also observed (1.0 ± 1.8% vs. - 0.5 ± 2.6%, P = 0.014). No significant differences were found in muscle strength, serum myostatin, IGF-1, or adverse events. Leucine-enriched BCAA supplementation for 12 weeks significantly increased muscle mass but did not impact biomarkers of muscle activity or functional capacity in elderly CKD patients. TCTR20200314003.",PubMed,https://pubmed.ncbi.nlm.nih.gov/40381110/,doi:10.1007/s11255-025-04560-9,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
41970373,PMC13062230,10.3389/fmed.2026.1762454,The effect of elastic-band resistance training on fecal microbiota and derived metabolites of aged individuals with possible sarcopenia.,Duan Y; Wang L; Cui H; Fang Z; Lu Y; Sun Z,2026,Frontiers in medicine,"Individuals with possible sarcopenia exhibit altered microbiota profiles and poor intestinal metabolism. Exercise training is linked to changes in gut microbiota and has been proposed to enhance the quality of aging skeletal muscle. In older adults with possible sarcopenia, the study aimed to determine if elastic-band resistance training modulates gut microbiota and its generated metabolites and investigate the underlying relationships with physical function. Thirty-one volunteers with possible sarcopenia were randomly assigned to either the control group (CG, n = 17) or the intervention group (RG, n = 14), which underwent 24 weeks of elastic-band resistance training. Physical function, body composition, and blood and fecal samples were collected from each patient at baseline and 24 weeks. Enzyme-linked immunosorbent assay (ELISA) was used to evaluate protein metabolism regulatory factors, targeted metabolomics was used to quantify short-chain fatty acid (SCFA) levels, and metagenomic sequencing was used to analyze the composition of the fecal microbiota. The gait speed (GS), arm curl test (ACT), 2-min step test (2MST), and timed up-and-go test (TUGT) all showed notable improvements in the RG. The RG also showed lower serum levels of tumor necrosis factor-α (TNF-α) and higher plasma concentrations of acetate and propionate. Following the intervention, the RG displayed decreased abundances of Eisenbergiella and Eggerthella and increased abundances of the genus Bacillus. Eggerthella abundance was inversely connected with 2MST performance, whereas the change in propionate level was positively correlated with 2MST, TUGT, GS, and appendicular skeletal muscle index (ASMI). The elastic-band resistance training effectively improved physical function, modulates gut microbiota and SCFAs. The results revealed the physiological mechanisms by which gut microbiota and SCFAs regulate aging muscle health, providing scientific support for possible sarcopenia prevention and treatment via gut-muscle axis bidirectional crosstalk. https://www.chictr.org.cn/index.html.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41970373/,doi:10.3389/fmed.2026.1762454,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
37447248,PMC10343882,10.3390/nu15132922,Effect of Milk Fat Globule Membrane- and Protein-Containing Snack Product on Physical Performance of Older Women-A Randomized Controlled Trial.,Jyväkorpi SK; Niskanen RT; Markkanen M; Salminen K; Sibakov T; Lehtonen KM; Kunvik S; Pitkala KH; Turpeinen AM; Suominen MH,2023,Nutrients,"Sarcopenia is common in people 70+ years of age, and its prevalence increases with further aging. Insufficient energy and protein intake accelerates muscle loss, whereas sufficient protein intake and milk fat globule membrane (MFGM) may suppress age-associated deterioration of muscle mass and strength. Our objective was to test whether a snack product high in MFGM and protein would improve physical performance in older women. In this 12-week randomized controlled trial, women ≥ 70 years, with protein intake < 1.2 g/body weight (BW) kg/day (d), were randomized into intervention (n = 51) and control (n = 50) groups. The intervention group received a daily snack product containing ≥ 23 g of milk protein and 3.6-3.9 g of MFGM. Both groups were advised to perform a five-movement exercise routine. The primary outcome was the change in the five-time-sit-to-stand test between the groups. Secondary outcomes included changes in physical performance, cognition, hand grip strength, and health-related quality of life. The change in the five-time-sit-to-stand test did not differ between the intervention and the control groups. The change in the total Short Physical Performance Battery score differed significantly, favoring the intervention group (p = 0.020), and the balance test showed the largest difference. Protein intake increased significantly in the intervention group (+14 g) compared to the control group (+2 g). No other significant changes were observed. Our results indicate that the combination of MFGM and protein may improve the physical performance-related balance of older women.",PubMed,https://pubmed.ncbi.nlm.nih.gov/37447248/,doi:10.3390/nu15132922,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
32992531,PMC7578986,10.3390/ijerph17197064,Sarcopenia as a Mediator of the Effect of a Gerontogymnastics Program on Cardiorespiratory Fitness of Overweight and Obese Older Women: A Randomized Controlled Trial.,Marcos-Pardo PJ; González-Gálvez N; Gea-García GM; López-Vivancos A; Espeso-García A; Gomes de Souza Vale R,2020,International journal of environmental research and public health,"The objectives were to analyze the effect of a gerontogymnastics program on functional ability and fitness on overweight and obese older woman and to understand if sarcopenia mediates its effect. This randomized controlled trial involved 216 overweight and obese women. The experimental group (EG) carried out 12 weeks of a gerontogymnastics program. The assessment was of gait speed, cardiorespiratory fitness, functional capacity, and muscle strength. EG showed significant improvements in almost every test. When the effect of training was adjusted by gait speed, the improvement of the 6 min walk test (MWT) for the trained group was no longer significant (p = 0.127). The improvement of the 6 MWT was significantly and positively associated with the 10 m test (β = -10.087). After including the 10-m test in the equations, the association between the 6MWT and carrying out the training program decreased but remained significant (β = -19.904). The mediation analysis showed a significant, direct and indirect effect with a significant Sobel test value (z = 6.606 ± 7.733; p = 0.000). These results indicate that a gerontogymnastics program improves functional capacity and fitness; and the effect of a gerontogymnastics program on CRF is mediated by sarcopenia in older women who are overweight and obese.",PubMed,https://pubmed.ncbi.nlm.nih.gov/32992531/,doi:10.3390/ijerph17197064,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
36364828,PMC9656258,10.3390/nu14214566,"Effectiveness of a Novel Food Composed of Leucine, Omega-3 Fatty Acids and Probiotic",Rondanelli M; Gasparri C; Barrile GC; Battaglia S; Cavioni A; Giusti R; Mansueto F; Moroni A; Nannipieri F; Patelli Z,2022,Nutrients,"Sarcopenia is a complex process characterized by a progressive decrease in muscle mass and strength. Various nutrients have been shown to be effective in supporting muscular performance. This randomized clinical trial aimed to evaluate the effectiveness of a 2-month administration of food for special medical purposes composed of omega-3 fatty acids (500 mg), leucine (2.5 g), and probiotic Lactobacillus paracasei PS23 (LPPS23), on appendicular lean mass (ALM), muscle performance, inflammatory status, and amino acid profile in sarcopenic patients. A total of 60 participants (aged 79.7 ± 4.8 years and a body mass index of 22.2 ± 2.1 kg/m2) were enrolled and randomly assigned to either intervention (n = 22) or placebo group (n = 28). Comparing the differences in effects between groups (intervention minus placebo effects), ALM increased significantly in the intervention group (p < 0.05), with no discernible change in the placebo group. Similarly, significant differences were also observed for the Tinetti scale (+2.39 points, p < 0.05), the SPPB total score (+2.22 points, p < 0.05), and the handgrip strength (4.09 kg, p < 0.05). Visceral adipose tissue significantly decreased in the intervention group compared to the placebo group at 60 days −0.69 g (95% CI: −1.09, 0.29) vs. 0.27 g (95% CI: −0.11, 0.65), groups difference −0.96 (95% CI: −1.52, 0.39, p = 0.001). A statistically significant increase in levels of valine, leucine, isoleucine, and total amino acid profiles was observed in the intervention group compared with the placebo group at 60 days (p = 0.001). When taken together, these beneficial effects may be attributed to the innovative composition of this special medical-purpose food which could be considered for the treatment of sarcopenia in the elderly.",PubMed,https://pubmed.ncbi.nlm.nih.gov/36364828/,doi:10.3390/nu14214566,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
