pmid,pmcid,doi,title,authors,year,journal,abstract,source,url,dedupe_key,screen_decision,reason,fulltext_priority,priority_reason
40599275,PMC12207053,10.12182/20250360608,[Effect of the Otago Exercise Program on Activities of Daily Living in Older Adults With Sarcopenia].,Liang Y; Wang R; Jiang J; Wang L; Zhang L; Chun X; Wei Q,2025,Sichuan da xue xue bao. Yi xue ban = Journal of Sichuan University. Medical science edition,"To explore the effects of the Otago Exercise Program (OEP) on activities of daily living, muscle strength, balance, and physical function in older adults with sarcopenia, to compare OEP with conventional exercise training, and to provide a basis for clinical rehabilitation programs for older adults with sarcopenia. In this randomized controlled trial, 120 older adults clinically diagnosed with sarcopenia were enrolled. The participants were randomly assigned to the OEP intervention group (experimental group) and the conventional exercise intervention group (control group), with 60 in each group. The experimental group underwent 12 weeks of OEP training, three times a week, with each session lasting 45 minutes. The control group underwent conventional exercise training following the same schedule. The Modified Barthel Index was used as the primary outcome measure to assess activities of daily living. Secondary outcome measures included muscle strength, gait stability, dynamic balance, and physical function status, evaluated using grip strength, 6-meter walking speed, the Timed Up and Go Test (TUGT), and the Short Physical Performance Battery (SPPB). A total of 120 older adults with sarcopenia were included. The mean age of the participants was (80.17 ± 8.48) years. Baseline data before treatment showed no statistically significant differences between the two groups. Both groups completed the treatment within 12 weeks without experiencing any adverse events. The baseline data for the experimental group were as follows, MBI at (67.00 ± 22.76) points, hand grip strength at (15.29 ± 4.94) kg, gait speed at (0.61 ± 0.26) m/s, TUGT time at (15.05 ± 6.74) s, and SPPB score at (6.17 ± 1.40) points, while the corresponding post-intervention findings were as follows, (78.72 ± 15.83) points, (17.67 ± 5.83) kg, (0.77 ± 0.28) m/s, (13.49 ± 6.16) s, and (9.25 ± 1.71) points, respectively. The experimental group showed improvements in all measures from baseline to post-intervention (P < 0.05 for all measures). As for the control group, the baseline data for the corresponding measures were as follows, (67.20 ± 22.12) points, (15.00 ± 5.35) kg, (0.58 ± 0.23) m/s, (17.29 ± 6.90) s, and (6.00 ± 1.24) points, respectively. The post-intervention findings increased to (71.13 ± 20.28) points, (15.47 ± 5.72) kg, (0.64 ± 0.28) m/s, (16.50 ± 6.99) s, and (6.73 ± 1.61) points, respectively, but the changes were not statistically significant (P > 0.05). Furthermore, an intergroup comparison of intervention effects (post-intervention minus preintervention) revealed significant differences in mean changes from baseline. The experimental group demonstrated improvements of (+11.72 ± 6.32) points in modified Barthel Index, (+11.72 ± 6.32) kg in grip strength, (+0.16 ± 0.09) m/s in gait speed, (－1.56 ± 1.32) s in TUGT time, and (－1.56 ± 1.32) points in SPPB score. In contrast, the control group showed smaller changes of (+3.93 ± 5.65) points, (+0.47 ± 1.37) kg, (+0.06 ± 0.07) m/s, (－0.79 ± 1.54) s, and (+0.73 ± 1.12) points, respectively (all P < 0.05). Intergroup comparisons revealed superior outcomes in the experimental group across all measures. OEP significantly enhances activities of daily living, improves muscle strength, balance, and physical function in older adults, and is more effective than conventional rehabilitation exercise programs, making it suitable for extensive clinical application.",PubMed,https://pubmed.ncbi.nlm.nih.gov/40599275/,doi:10.12182/20250360608,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
40759914,PMC12323141,10.1186/s12877-025-05895-9,"Characterizing sarcopenia and sarcopenic obesity in patients aged 65 years and over, at risk of mobility disability: a multicenter observational trial (SARA-OBS).",Fielding RA; Rolland Y; Bruyere O; Desvarieux M; Donini LM; Incalzi RA; Muscaritoli M; Tchalla A; Bonnefoy M; Rondanelli M,2025,BMC geriatrics,"Aging is associated with a progressive change of body composition characterized by muscle mass decline and accumulation of adipose tissue that can lead to sarcopenia and obesity, respectively. The prevalence of sarcopenia is poorly known given the different parameters and thresholds in proposed definitions. The combination of obesity (defined as a percentage of body fat mass of > 25% in men and > 35% in women) and sarcopenia (SO) adds complexity to the characterization of this pathology. SARA-OBS aimed to better characterize sarcopenia (including SO) and its consequences on physical function over time, in community-dwelling older adults at risk of mobility disability, and to support the design of further interventional clinical trials. This was an international, multicenter, 6-month observational study of men and women aged ≥ 65 years suffering from sarcopenia according to the Foundation for the National Institute of Health (FNIH) cut-offs for Sarcopenia and with a Short Physical Performance Battery (SPPB) ≤ 8. The primary endpoint was the change in Gait Speed (GS) in the 400-meter walking test (400MWT), reported at baseline and at Month 6/ end of the study (EOS). Secondary endpoints included changes in handgrip strength (HGS), physical performance (6-Minute Walking Distance [6MWD], SPPB), the Physical Function Domain (PF-10) sub-score and total score of the SF-36 survey and the Sarcopenia and Quality of Life (SarQoL) questionnaire. Overall, the mean (± SD) change from baseline to Month 6/EOS in 400MWT GS was - 0.027 ± 0.171 m/sec (p = 0.064). Both GS and 6MWD decreased significantly in subgroup with GS ≥ 0.8 m/sec at baseline (-0.047 ± 0.185 m/sec; p = 0.017 and - 24.01 ± 68.24 m; p = 0.001, respectively). In subgroup with SPPB = 8 at baseline, 6MWD also decreased (-36.80 ± 67.60 m; p < 0.001). We observed a significant change from baseline for 6MWD in the SO subgroup (-18.30 ± 81.95 m; p = 0.013). Neither HGS nor SarQoL changed significantly from baseline to Month 6/EOS. SARA-OBS results contribute to defining subgroups of older adults at risk of functional decline over 6 months, specifically subjects with SPPB = 8, affecting GS and the 6MWD. Additionally, the SO subpopulation exhibited a relevant deterioration in physical function as evaluated by the 6MWD. NCT03021798 (ClinicalTrials.gov). Date of registration 16/01/2017.",PubMed,https://pubmed.ncbi.nlm.nih.gov/40759914/,doi:10.1186/s12877-025-05895-9,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
40825414,,10.1016/j.exger.2025.112869,Effects of resistance training on osteosarcopenia in community-dwelling postmenopausal Korean women: Randomised controlled ERTO-K trial.,Lee BC; Kim KI; Lee J; Cho KH; Moon C,2025,Experimental gerontology,"We evaluated the efficacy of a 6-month progressive resistance exercise in postmenopausal women with osteosarcopenia. Thirty-four community-dwelling postmenopausal women with osteosarcopenia were randomly assigned to either a resistance exercise group (RE; n = 17) or a home exercise group (HE; n = 17). Both groups received home exercise brochures and nutritional supplementation. The RE group additionally participated in supervised resistance training sessions twice weekly. The primary outcome was the change in the skeletal muscle index (SMI) and bone mineral density (BMD). The secondary outcomes included changes in handgrip strength (HGS) and physical performance. Seventeen and sixteen participants in the RE and HE groups, respectively, completed the intervention. The RE group showed significantly greater SMI improvement at the 12-week follow-up (0.310 ± 0.343 kg/m2 vs. 0.011 ± 0.423 kg/m2 in HE). However, there was no significant difference between groups at the 24-week follow-up. The other primary outcome, BMD, did not show any statistically significant differences either within or between groups. While both groups showed significant improvement in HGS and physical performance over time, the RE group had significantly higher HGS at the 6-week and 18-week follow-ups. A 6-month program of progressive resistance exercise combined with nutritional support improved muscle mass and strength in postmenopausal women with osteosarcopenia. Although the HE group showed less improvement at earlier time points, their muscle strength and physical performance were comparable to those of the RE group by the end of the intervention.",PubMed,https://pubmed.ncbi.nlm.nih.gov/40825414/,doi:10.1016/j.exger.2025.112869,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
41598559,PMC12842347,10.3390/jcm15020621,The Effects of Gamified Virtual Reality on Muscle Strength and Physical Function in the Oldest Old-A Pilot Study on Sarcopenia-Related Functional Outcomes.,Grzywacz Ż; Jaśniewicz J; Koziarska A; Macierzyńska J; Majorczyk E,2026,Journal of clinical medicine,"Background/Objectives: Sarcopenia is an age-related decline in muscle mass and strength, reducing mobility and functional independence and increasing the risk of falls. Non-pharmacological interventions remain the most effective strategies to prevent or delay its progression, with exercise recognized as the primary approach. Virtual reality (VR)-based training has recently emerged as a promising tool to promote physical activity; however, its application among the oldest-old individuals remains underexplored. This is a randomized controlled pilot study to evaluate the effects of VR-based intervention using the game ""Beat Saber"" on muscle strength and selected physical performance indicators related to sarcopenia risk in older adults. Methods: Thirty-eight residents (mean age: 87.2) of a long-term care facility were randomly assigned to either a VR group or a control group. The VR group participated in 12 supervised VR-based training sessions of 20 min per session, three times per week for four weeks. Handgrip strength, the arm curl test, 30-s chair stand, a 2-min step-in-place test, and an 8-foot up-and-go test were assessed before and after the intervention. Results: Linear mixed-model analyses revealed significant group-by-time interactions for upper- and lower-limb strength (handgrip, arm curl, chair stand; p < 0.05), favoring the VR group. Agility and endurance (8-foot up-and-go, 2-min step-in-place) showed no significant interactions. In the VR group, the 30-s chair stand performance correlated positively with the arm curl and the 2-min step-in-place tests results, while handgrip strength correlated with the arm curl performance. In the control group, the 30-s chair stand test results correlated strongly with the 8-foot up-and-go and 2-min step-in-place tests, but no significant correlations were found for handgrip strength. Conclusions: The findings indicate short-term functional benefits of VR exercise among the oldest-old adults. VR-based training appears to be an effective and well-tolerated method to enhance physical performance in individuals aged 80 and older and may represent a valuable strategy for improving functional performance indicators associated with sarcopenia risk in adults aged 80 years and older.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41598559/,doi:10.3390/jcm15020621,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
36448359,,10.1177/07334648221141413,"Acupunch Exercise Improved Muscle Mass, Hand Grip Strength, and Sleep Quality of Institutional Older Adults with Probable Sarcopenia.",Tung HT; Chen KM; Chou CP; Belcastro F; Hsu HF; Kuo CF,2023,Journal of applied gerontology : the official journal of the Southern Gerontological Society,"This study tested the effectiveness of a 6-month vitality acupunch (VA) exercise program on muscle mass, hand grip strength, and sleep quality in institutional older adults with probable sarcopenia. A cluster randomized controlled trial was conducted. A total of 103 older adults were assigned to the experimental group (n = 52) and control group (n = 51) according to the institution they inhabited. After the 6-month VA exercise intervention, the experimental group showed significant increases in muscle mass (F = 5.93, p = .017), hand grip strength (F = 56.73, p < .001), and improved sleep quality (F = 23.20, p < .001) compared to the control group. Based on the meridian theory that promotes qi and blood circulation, VA exercise has positive effects on muscle mass, hand grip strength, and sleep quality in older adults with probable sarcopenia.",PubMed,https://pubmed.ncbi.nlm.nih.gov/36448359/,doi:10.1177/07334648221141413,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
30414822,,10.1016/j.jamda.2018.09.011,Effects of Resistance Training on Functional Strength and Muscle Mass in 70-Year-Old Individuals With Pre-sarcopenia: A Randomized Controlled Trial.,Vikberg S; Sörlén N; Brandén L; Johansson J; Nordström A; Hult A; Nordström P,2019,Journal of the American Medical Directors Association,"Sarcopenia has been defined as age-related loss of muscle mass and function. The aim of this randomized controlled trial was to examine the effects of a 10-week instructor-led resistance training program on functional strength and body composition in men and women aged 70 years with pre-sarcopenia. Participants were randomized to either 10 weeks of a physical training regimen including optional nutritional supplementation (n = 36) or to a control group (n = 34) (ClinicalTrials.gov, no. NCT03297632). The main outcome was changes in the Short Physical Performance Battery (SPPB) score. Secondary outcomes included the Timed Up and Go test, chair sit-stand time, lean body mass, and fat mass. The intervention had no significant effect on SPPB in the total cohort (P = .18), when comparing changes in the intervention group with the control group. However, those given the intervention in the male subcohort increased 0.5 ± 0.4 (mean ± standard error for the difference) points in SPPB during follow-up (P = .02) compared to male controls. With respect to secondary outcomes, the intervention group decreased 0.9 ± 0.6 seconds in chair sit-stand time compared to controls (P = .01). Furthermore, the intervention resulted in significantly greater improvements for the training group than control group in all measures of body composition (P ≤ .01 for all). For example, lean body mass increased by a mean of 1147 ± 282 g (P < .001), and total fat mass decreased by a mean of 553 ± 225 g (P = .003), favoring the intervention group. The main finding of this intervention study is that an easy-to-use, functional resistance training program was effective in maintaining functional strength and increasing muscle mass in older adults with pre-sarcopenia.",PubMed,https://pubmed.ncbi.nlm.nih.gov/30414822/,doi:10.1016/j.jamda.2018.09.011,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
39243106,PMC11378542,10.1186/s13102-024-00975-6,Does high-frequency resistance exercise offer additional benefits to older adults? learnings from a randomized controlled trial.,Li Q; Huang F; Cheng Y; Dai Y; Lin Z; Lin Z; Zhu P,2024,"BMC sports science, medicine & rehabilitation","Resistance exercise is an effective strategy to improve muscle strength in older adults. A limited-load resistance would be flexible and suitable for community-based training. It was unclear whether high-frequency resistance exercise offer additional benefits to older adults. Here, we aimed to examine the effect of limited-load resistance exercise among different frequency on muscle parameters in older adults. The current study was a single-blind, randomized controlled trial comparing the effectiveness of different-frequency resistance exercise in older adults. Change in skeletal muscle was estimated with a multi-frequency bioelectrical impedance analyzer. Demographics, physical examination, nutritional assessment, prealbumin and lymphocytes were also measured. Fisher's precision probability test and baseline-adjusted generalized linear models were applied accordingly to analyze the influence of dose-different exercise on prevalence of sarcopenia, muscle parameters and body composition. A two-sided p value of < 0.05 was defined statistical significance. The participants had a mean age of 71.96 years and close gender ratio. One hundred and twenty-seven participants (control 40; low-dose 46; high-dose 41) completed the 6-month exercise intervention. In contrast to control group, only high-dose exercise groups experienced improvements in muscle mass (0.66 kg, p < 0.001) and max grip strength (+ 2.17 kg, p < 0.001). There were significant dose-response effects of muscle mass (index), fat mass (index), max grip strength, 5-times sit to stand test, 6-minute walking test and visceral fat area (all ptrend <0.01). As the proved dose-dependent effect, current findings supported high-frequency limited-load resistance exercise applied and extended among older adults in community. This study was registered at Chinese Clinical Trial Registry Network (ChiCTR2200062007, Registered on 19 July 2022).",PubMed,https://pubmed.ncbi.nlm.nih.gov/39243106/,doi:10.1186/s13102-024-00975-6,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
41283447,PMC12641721,10.3390/geriatrics10060136,"Effect of Eight-Week Strength Training on Body Composition, Muscle Strength and Perceived Stress in Community-Dwelling Older Women.",Žlibinaitė L; Amšiejūtė L; Baltaduonienė D; Gintilienė M; Matukynienė K; Mažeikė L,2025,"Geriatrics (Basel, Switzerland)","Background: Sarcopenia, characterized by loss of muscle mass, strength, and function, reduces independence and quality of life in older adults. Strength exercise (STR) mitigates these age-related declines, but evidence of short-term effectiveness remains limited. This study aimed to evaluate the effects of eight weeks of STR on body composition, muscle strength, and psycho-emotional state in community-dwelling elderly women. Methods: A prospective, controlled, non-randomized study included 44 women assigned to an STR (n = 20) or control (CON, n = 22) group. The STR group performed supervised exercise twice weekly for eight weeks. The outcomes were body composition, handgrip strength (HGS), quadriceps (Q) and hamstrings (H) strength, and perceived stress (PSS-10), assessed at baseline and after intervention. Within-group changes were analyzed using paired t-tests, and between-group differences were evaluated using analysis of covariance (ANCOVA) adjusted for baseline values. Results: After baseline adjustment, body mass (p = 0.041, partial η2 = 0.103), BMI (body mass index, p = 0.030, partial η2 = 0.115), and body fat percentage (p = 0.047, partial η2 = 0.098) were significantly reduced in the STR group. Significant improvements were observed for H strength in both legs (p < 0.05, partial η2 = 0.128-0.131), right HGS (p = 0.025, partial η2 = 0.122), right HGS:BMI ratio (p = 0.013, partial η2 = 0.150), and H:Q ratios on both sides (p < 0.05, partial η2 = 0.109-0.118). No significant differences were observed for left-hand grip strength, knee extensor strength, or other body composition variables (p > 0.05). The perceived stress scores were significantly lower in the STR group post-intervention (p = 0.036, partial η2 = 0.108). Conclusions: An eight-week supervised strength exercise program was associated with favorable changes in muscle strength, body composition, and psycho-emotional state in elderly women.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41283447/,doi:10.3390/geriatrics10060136,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
30358032,,10.1111/ggi.13547,"Effects of branched-chain amino acids and vitamin D supplementation on physical function, muscle mass and strength, and nutritional status in sarcopenic older adults undergoing hospital-based rehabilitation: A multicenter randomized controlled trial.",Takeuchi I; Yoshimura Y; Shimazu S; Jeong S; Yamaga M; Koga H,2019,Geriatrics & gerontology international,"To investigate the effects of branched-chain amino acids and vitamin D supplementation on physical function, muscle strength, muscle mass, and nutritional status in sarcopenic older adults undergoing hospital-based rehabilitation. We carried out an 8-week, multicenter, randomized, controlled, blinded outcome, two-cohort parallel group intervention trial of sarcopenic older adults undergoing in-hospital rehabilitation. The eligibility criteria included older adults (aged ≥65 years) with low muscle strength (handgrip strength) and low muscle mass (calf circumference) according to the cut-off values for older Asians. The intervention group received branched-chain amino acids and vitamin D supplementation, whereas the control group did not. Both groups underwent low-intensity resistance training in addition to the post-acute rehabilitation program. The primary outcome of physical function (Functional Independence Measure-motor scores), and the secondary outcomes of muscle strength (handgrip strength), muscle mass (calf circumference) and nutritional status (body mass index) were measured at baseline and at the end of the intervention. Finally, a total of 68 patients were analyzed (intention-to-treat analysis): 35 in the intervention group and 33 in the control group. Functional Independence Measure-motor scores increased significantly in both groups over time (P < 0.05). However, no treatment-by-time effects were observed (median estimated difference 2.4, 95% confidence interval -1.2 to 7.1). Handgrip strength, calf circumference and body mass index increased significantly in both groups over time (P < 0.05), with significantly greater improvements in the intervention group (P = 0.041, 0.033 and 0.035, respectively). We showed that an 8-week intervention of branched-chain amino acids and vitamin D supplementation with low-intensity resistance training improves muscle-related outcomes in sarcopenic older adults undergoing hospital-based rehabilitation (UMIN000006238). Geriatr Gerontol Int 2019; 19: 12-17.",PubMed,https://pubmed.ncbi.nlm.nih.gov/30358032/,doi:10.1111/ggi.13547,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
34751506,,10.1111/jnu.12723,Effects of Vitality Acupunch exercise on functional fitness and activities of daily living among probable sarcopenic older adults in residential facilities.,Tung HT; Chen KM; Huang KC; Hsu HF; Chou CP; Kuo CF,2022,Journal of nursing scholarship : an official publication of Sigma Theta Tau International Honor Society of Nursing,"To test the effects of a Vitality Acupunch exercise program on the functional fitness and the ability to perform the activities of daily living (ADL) among older adults with probable sarcopenia in residential facilities. This was a cluster-randomized controlled trial. A total of 12 long-term care facilities randomly assigned to the intervention and control groups with 1:1 allocation ratio. Among them, 114 older adults with probable sarcopenia participated at baseline and were allocated to either the intervention or control group according to the facility where they resided in. Of these, 103 older adults completed the study. The intervention group (n = 52) underwent the Vitality Acupunch exercise program three times a week, each lasting 40 min, for 6 months while the control group (n = 51) performed its routine daily activities. The functional fitness and ADL of the intervention group significantly improved at each time point (all p < 0.001), while the control group showed a significant decreasing trend. Except the lower limb muscular endurance, the functional fitness and ADL of the intervention group significantly improved compared to the control group at T1, and the improvements were still significant at T2. Functional fitness and the ability to perform ADL in older adults with probable sarcopenia were significantly improved after receiving the Vitality Acupunch exercises. An exercise that integrates the meridian theory and exercise concepts effectively improves functional fitness in probable sarcopenic older adults. Clinicaltrials.gov (NCT04504786). The trial was first posted on August 7, 2020. This part of the data was collected from August 2020 to March 2021.",PubMed,https://pubmed.ncbi.nlm.nih.gov/34751506/,doi:10.1111/jnu.12723,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
39142111,,10.1016/j.clnu.2024.07.037,"Effect of high plant protein/peptide nutrition supplementation on knee osteoarthritis in older adults with sarcopenia: A randomized, double-blind, placebo-controlled trial.",Wu Q; Xu Z; Huang W; Qi X; Wu J; Du J; Kan J,2024,"Clinical nutrition (Edinburgh, Scotland)","Skeletal muscle is an important contributor to joint health. Previous studies have shown that age-related muscle mass and strength loss are closely associated with the development of knee osteoarthritis. The objective of this study is to investigate whether a high plant protein/peptide nutrition supplementation can alleviate knee osteoarthritis by improving muscle mass and strength. This randomized, double-blind, placebo-controlled trial that included participants aged 50-70 years diagnosed with knee osteoarthritis and sarcopenia was conducted in China from February 2022 to September 2022 (ChiCTR2200056415). Participants were randomly assigned to receive either a 12-week high plant protein/peptide nutrition supplementation or a placebo twice daily, with one serving each after breakfast and dinner, respectively. The primary outcome analyzed using intention-to-treat analysis was difference in Short Physical Performance Battery (SPPB) from baseline to week 12 between the two groups. The secondary outcomes included changes in muscle mass, strength, symptom and imaging of knee osteoarthritis, body composition, biochemical parameters, and health quality scores. After 12 weeks, a total of 124 participants (38.7% male) completed the trial and were included in the final analysis. Over the 12-week follow-up, the experimental group showed a significant improvement in the SPPB total score (1.03, 95% CI, 0.69 to 1.38, P < 0.0001) compared with the placebo group. Grip strength (2.83 kg, 95% CI, 2.13 to 3.53, P < 0.0001) and skeletal muscle mass index (0.66 kg/m2, 95% CI, 0.45 to 0.86, P < 0.0001) were also significantly increased in the experimental group relative to the placebo group. The mean change in Western Ontario and McMaster Universities Osteoarthritis Index total score was -3.95 points (95% CI, -5.02 to -2.89, P < 0.0001) in the experimental group and 0.23 points (95% CI, -0.17 to 0.63, P = 0.253) in the placebo group. Additionally, within the experimental group, nine participants experienced an improvement in osteophyte magnetic resonance imaging results, while no improvement was observed in the placebo group. The experimental group also exhibited significant improvements in health quality compared with the placebo group as assessed by Short Form 36, the World Health Organization Quality of Life Brief Scale, and the Chalder Fatigue Scale. No serious adverse events were reported during the trial. Oral supplementation with high levels of plant protein/peptides can alleviate symptoms of osteoarthritis in elderly individuals with minor or mild knee osteoarthritis and sarcopenia. This improvement may be attributed to the enhancements of muscle mass, strength, and physical performance.",PubMed,https://pubmed.ncbi.nlm.nih.gov/39142111/,doi:10.1016/j.clnu.2024.07.037,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
33961812,,10.1016/j.jamda.2021.04.001,Response and Adherence of Nursing Home Residents to a Nutrition/Exercise Intervention.,Karlsson ES; Grönstedt HK; Faxén-Irving G; Franzén E; Luiking YC; Seiger Å; Vikström S; Wimo A; Cederholm TE; Boström AM,2021,Journal of the American Medical Directors Association,"Interindividual response variability to nutrition and exercise interventions is extensive in older adults. A group of nursing home (NH) residents participated in a combined intervention. The objective of this post-hoc analysis was to identify factors associated with intervention response measured by change in physical function and body composition. Post-hoc analyses in the Older Person's Exercise and Nutrition study, a 2-arm randomized trial. The primary outcomes were 30-second Chair Stand Test and composite scores combining physical function and fat-free mass. A secondary outcome was intervention adherence. A 12-week intervention of sit-to-stand exercises and protein-rich nutritional supplements did not improve chair-stand capacity vs control on intention-to-treat basis. Residents ≥75 years of age from dementia and somatic units in eight NHs in Sweden. Logistic regressions were performed to define factors associated with response (maintenance/improvement) or nonresponse (deterioration) in 30-second Chair Stand Test, and with intervention adherence. Linear regressions were performed to explore factors associated with response in composite scores. Mean age of participants (n = 52 intervention, n = 49 control) was 85.8 years. Sarcopenia was occurring in 74%. Sarcopenia at baseline (P = .005) and high adherence to nutritional supplements (P = .002) increased the odds of response. Higher independence in daily activities increased the odds of adherence to sit-to-stand exercises (P = .027) and the combined intervention (P = .020). Allocation to the intervention group and higher self-perceived health were associated with higher composite scores. NH residents with baseline sarcopenia, better self-perceived health, and high adherence to nutritional supplements benefitted most from a combined nutrition and exercise intervention regarding chair-stand capacity and composite scores of function and fat-free mass. Adherence was related to higher grade of independence. Understanding factors associated with response and adherence to an intervention will help target susceptible residents in most need of support and to optimize the outcome.",PubMed,https://pubmed.ncbi.nlm.nih.gov/33961812/,doi:10.1016/j.jamda.2021.04.001,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
36138493,PMC9839984,10.1093/jn/nxac219,Chronic Intake of a Meal Including Alaska Pollack Protein Increases Skeletal Muscle Mass and Strength in Healthy Older Women: A Double-Blind Randomized Controlled Trial.,Mori H; Tokuda Y; Yoshida E; Uchida K; Matsuhisa M,2023,The Journal of nutrition,"In animal studies, a meal containing Alaska pollack protein (APP) induces fast-twitch muscle hypertrophy. To our knowledge, no interventional studies have examined the benefits of APP intake on muscle mass and muscle weakness and the prevention of sarcopenia in older individuals. We evaluated the effects of APP intake on skeletal muscle mass, muscle strength, and physical performance among healthy community-dwelling older Japanese women. In this double-blind randomized controlled trial, healthy women ≥ 65 y old were allocated to an APP or whey protein control (CON) group. Participants ingested test protein meals (5.0-5.1 g protein/serving) daily for 24 wk. Between-group differences in the change of skeletal muscle mass index (SMI) as the primary outcome and muscle strength as a secondary outcome were tested using multifrequency BIA and a handheld dynamometer, respectively, at baseline, and 4, 12, and 24 wk. The mean changes in the measured primary and secondary outcome variables from baseline to 4, 12, and 24 wk were compared using unpaired t tests. There were no between-group differences in nutritional status, food intake, or total energy and protein intakes at baseline, 12 wk, or 24 wk. The change in SMI was 0.12 kg/m2 (95% CI: 0.01, 0.23 kg/m2) and 0.11 kg/m2 (95% CI: 0.03, 0.19 kg/m2) greater in the APP group than in the CON group at 12 wk and 24 wk (P ≤ 0.03) and knee extension strength was 0.07 Nm/kg BW (95% CI: 0.02, 0.12 Nm/kg BW) and 0.05 Nm/kg BW (95% CI: 0.00, 0.09 Nm/kg BW) higher in the APP group than in the CON group at these times (P ≤ 0.015), respectively. The groups did not differ at 4 wk. Daily intake of a meal containing APP compared with whey protein increases skeletal muscle mass and lower-extremity muscle strength in healthy older women, suggesting that an APP-containing meal may be useful in the prevention of sarcopenia in this group.This trial was registered at as UMIN000035718.",PubMed,https://pubmed.ncbi.nlm.nih.gov/36138493/,doi:10.1093/jn/nxac219,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
32664548,PMC7408891,10.3390/jcm9072194,Effects of Elastic Resistance Exercise on Postoperative Outcomes Linked to the ICF Core Sets for Osteoarthritis after Total Knee Replacement in Overweight and Obese Older Women with Sarcopenia Risk: A Randomized Controlled Trial.,Liao CD; Chiu YS; Ku JW; Huang SW; Liou TH,2020,Journal of clinical medicine,"(1) Background: Knee osteoarthritis (KOA) and aging are associated with high sarcopenia risk; sarcopenia may further affect outcomes after total knee replacement (TKR). Elastic resistance exercise training (RET) limits muscle attenuation in older adults. We aimed to identify the effects of post-TKR elastic RET on lean mass (LM) and functional outcomes in overweight and obese older women with KOA by using the brief International Classification of Functioning, Disability and Health Core Set for osteoarthritis (Brief-ICF-OA). (2) Methods: Eligible women aged ≥60 years who had received unilateral primary TKR were randomly divided into an experimental group (EG), which received postoperative RET twice weekly for 12 weeks, and a control group (CG), which received standard care. The primary and secondary outcome measures were LM and physical capacity, respectively, and were linked to the Brief-ICF-OA. The assessment time points were 2 weeks prior to surgery (T0) and postoperative at 1 month (T1; before RET) and 4 months (T2; upon completion of RET) of follow-up. An independent t test with an intention-to-treat analysis was conducted to determine the between-group differences in changes of outcome measures at T1 and T2 from T0. (3) Results: Forty patients (age: 70.9 ± 7.3 years) were randomly assigned to the EG (n = 20) or CG (n = 20). At T2, the EG exhibited significantly greater improvements in leg LM (mean difference (MD) = 0.86 kg, p = 0.004) and gait speed (MD = 0.26 m/s, p = 0.005) compared with the CG. Furthermore, the EG generally obtained significantly higher odds ratios than the CG for treatment success for most Brief-ICF-OA categories (all p < 0.001). Conclusions: Early intervention of elastic RET after TKR yielded positive postoperative outcomes based on the Brief-ICF-OA. The findings of this study may facilitate clinical decision-making regarding the optimal post-TKR rehabilitation strategy for older women with KOA.",PubMed,https://pubmed.ncbi.nlm.nih.gov/32664548/,doi:10.3390/jcm9072194,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
