source,source_id,doi,pmid,title,abstract,authors,year,journal,url,fetched_at,reviewer_1_decision,reviewer_1_reason,reviewer_2_decision,reviewer_2_reason,consensus,decision,reason
europepmc,35159278,10.3390/cells11030468,35159278.0,How to Slow down the Ticking Clock: Age-Associated Epigenetic Alterations and Related Interventions to Extend Life Span.,"Epigenetic alterations pose one major hallmark of organismal aging. Here, we provide an overview on recent findings describing the epigenetic changes that arise during aging and in related maladies such as neurodegeneration and cancer. Specifically, we focus on alterations of histone modifications and DNA methylation and illustrate the link with metabolic pathways. Age-related epigenetic, transcriptional and metabolic deregulations are highly interconnected, which renders dissociating cause and effect complicated. However, growing amounts of evidence support the notion that aging is not only accompanied by epigenetic alterations, but also at least in part induced by those. DNA methylation clocks emerged as a tool to objectively determine biological aging and turned out as a valuable source in search of factors positively and negatively impacting human life span. Moreover, specific epigenetic signatures can be used as biomarkers for age-associated disorders or even as targets for therapeutic approaches, as will be covered in this review. Finally, we summarize recent potential intervention strategies that target epigenetic mechanisms to extend healthy life span and provide an outlook on future developments in the field of longevity research.","Galow AM, Peleg S.",2022.0,,https://www.mdpi.com/2073-4409/11/3/468/pdf?version=1644206774,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,37338007,10.1002/ajhb.23948,37338007.0,"Association between infectious exposures in infancy and epigenetic age acceleration in young adulthood in metropolitan Cebu, Philippines.","<h4>Objectives</h4>The drivers of human life expectancy gains over the past 200 years are not well-established, with a potential role for historical reductions in infectious disease. We investigate whether infectious exposures in infancy predict biological aging using DNA methylation-based markers that forecast patterns of morbidity and mortality later in life.<h4>Methods</h4>N = 1450 participants from the Cebu Longitudinal Health and Nutrition Survey-a prospective birth cohort initiated in 1983-provided complete data for the analyses. Mean chronological age was 20.9 years when venous whole blood samples were drawn for DNA extraction and methylation analysis, with subsequent calculation of three epigenetic age markers: Horvath, GrimAge, and DunedinPACE. Unadjusted and adjusted least squares regression models were evaluated to test the hypothesis that infectious exposures in infancy are associated with epigenetic age.<h4>Results</h4>Birth in the dry season, a proxy measure for increased infectious exposure in the first year of life, as well as the number of symptomatic infections in the first year of infancy, predicted lower epigenetic age. Infectious exposures were associated with the distribution of white blood cells in adulthood, which were also associated with measures of epigenetic age.<h4>Conclusions</h4>We document negative associations between measures of infectious exposure in infancy and DNA methylation-based measures of aging. Additional research, across a wider range of epidemiological settings, is needed to clarify the role of infectious disease in shaping immunophenotypes and trajectories of biological aging and human life expectancy.","McDade TW, Ryan CP, Adair LS, Lee NR, Carba DB, MacIsaac JL, Dever K, Atashzay P, Kobor MS, Kuzawa CW.",2023.0,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ajhb.23948,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,37715862,10.1007/s10964-023-01863-x,37715862.0,Neighborhood Disadvantage and Parenting in Early Adolescence Predict Epigenetic Aging and Mortality Risk in Adulthood.,"Youth who grow up in disadvantaged neighborhoods experience poorer health later in life, but little is known about the biological mechanisms underlying these effects and socioenvironmental factors that may protect youth from the biological embedding of neighborhood adversity. This study tests whether supportive and consistent parenting buffers associations between neighborhood disadvantage in early adolescence and epigenetic aging in adulthood. A community sample from Birmingham, Alabama, USA (N = 343; 57% female; 81% Black, 19% White) was assessed in early adolescence (T1; ages 11 and 13) and adulthood (T2; age 27). At T1, neighborhood poverty was derived from census data and neighborhood disorder was reported by caregivers. Both youth and parents reported on parental discipline and nurturance. At T2, methylation of salivary DNA was used to derive a mortality risk index and Hannum, Horvath, PhenoAge, and GrimAge epigenetic age estimators. Regression analyses revealed that neighborhood disadvantage was associated with accelerated epigenetic aging and/or mortality risk only when combined with high levels of harsh and inconsistent discipline and low child-reported parental nurturance. These findings identify epigenetic aging and mortality risk as relevant mechanisms through which neighborhood adversity experienced in adolescence may affect later health; they also point to the importance of supportive and consistent parenting for reducing the biological embedding of neighborhood adversity in early adolescence.","Mrug S, Barker-Kamps M, Goering M, Patki A, Tiwari HK.",2024.0,,https://www.ncbi.nlm.nih.gov/pmc/articles/11884316,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,40725452,10.3390/genes16070796,40725452.0,"Molecular and Environmental Modulators of Aging: Interplay Between Inflammation, Epigenetics, and RNA Stability.","Aging is a complex biological process characterized by the progressive accumulation of cellular and molecular damage, leading to functional decline and increased susceptibility to age-related diseases. Central to this process is cellular senescence, a state of irreversible cell cycle arrest that acts as both a protective mechanism against tumorigenesis and a contributor to tissue degeneration. Herein, we explore the genetic and molecular mechanisms underlying aging, with a focus on telomere dynamics, the <i>Klotho</i> gene, angiotensin-converting enzyme (ACE), and the NF-κB pathway. Telomeres, which serve as protective caps at chromosome ends, shorten with each cell division, leading to replicative senescence, while the enzyme telomerase plays a pivotal role in maintaining telomere length and cellular longevity. The <i>Klotho</i> gene encoding for an aging suppressor influences insulin/IGF-1 signaling and has antioxidant properties that protect against oxidative stress. ACE, through its dual role in regulating blood pressure and degrading amyloid-beta, impacts longevity and age-related pathologies. The NF-κB pathway drives chronic inflammation or ""inflammaging,"" contributing to the onset of age-related diseases. Understanding these pathways offers promising avenues for therapeutic interventions to extend health span and lifespan. Targeting mechanisms such as telomerase activation, <i>Klotho</i> supplementation, ACE inhibition, and NF-κB modulation hold potential for combating the detrimental effects of aging and promoting healthier aging in the population.","Dragoumani K, Kletsas D, Chrousos GP, Vlachakis D, Balatsos NAA.",2025.0,,https://doi.org/10.3390/genes16070796,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,38702189,10.1136/thorax-2024-221393,38702189.0,Epigenetic clock as the new hand of time for lung cancer in never smokers.,,Christiani DC.,2024.0,,https://doi.org/10.1136/thorax-2024-221393,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,37919683,10.1186/s12920-023-01708-3,37919683.0,Causal association of epigenetic aging and osteoporosis: a bidirectional Mendelian randomization study.,"<h4>Background</h4>The relationship between aging and osteoporosis is well established. However, the relationship between the body's physiological age, i.e. epigenetic age, and osteoporosis is not known. Our goal is to analyze the bidirectional causal relationship between epigenetic clocks and osteoporosis using a bidirectional Mendelian randomization study.<h4>Methods</h4>We used SNPs closely associated with GrimAge, Hannum, PhenoAge, and HorvathAge in epigenetic age and SNPs closely associated with femoral neck bone mineral density, lumbar spine bone mineral density, and forearm bone mineral density as instrumental variables, respectively, using the inverse variance weighting method and several other MR methods to assess the bidirectional causal relationship between epigenetic age and osteoporosis.<h4>Result</h4>There was no evidence of a clear causal relationship of epigenetic age (GrimAge, Hannum, PhenoAge, and HorvathAge) on femoral neck bone mineral density, lumbar spine bone mineral density, and forearm bone mineral density. In reverse Mendelian randomization analysis showed a significant causal effect of lumbar spine bone mineral density on GrimAge: odds ratio (OR) = 0.692, 95% confidence interval (CI) = (0.538-0.890), p = 0.004. The results suggest that a decrease in lumbar spine bone mineral density promotes an acceleration of GrimAge.<h4>Conclusion</h4>There was no significant bidirectional causal relationship between epigenetic age and osteoporosis A decrease in lumbar spine bone density may lead to an acceleration of the epigenetic clock ""GrimAge"". Our study provides partial evidence for a bidirectional causal effect between epigenetic age and Osteoporosis.","Liang X, Shi W, Zhang X, Pang R, Zhang K, Xu Q, Xu C, Wan X, Cui W, Li D, Jiang Z, Liu Z, Li H, Zhang H, Li Z.",2023.0,,https://bmcmedgenomics.biomedcentral.com/counter/pdf/10.1186/s12920-023-01708-3,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,39821867,10.1007/s10654-024-01200-x,39821867.0,The associations of long-term physical activity in adulthood with later biological ageing and all-cause mortality - a prospective twin study.,"<h4>Objectives</h4>The association between leisure-time physical activity (LTPA) and a lower risk of mortality is susceptible to bias from multiple sources. We investigated the potential of biological ageing to mediate the association between long-term LTPA and mortality and whether the methods used to account for reverse causality affect the interpretation of this association.<h4>Methods</h4>Study participants were twins from the older Finnish Twin Cohort (n = 22,750; 18-50 years at baseline). LTPA was assessed using questionnaires in 1975, 1981 and 1990. The mortality follow-up lasted until 2020 and biological ageing was assessed using epigenetic clocks in a subsample (n = 1,153) with blood samples taken during the follow-up. Using latent profile analysis, we identified classes with distinct longitudinal LTPA patterns and studied differences in biological ageing between these classes. We employed survival models to examine differences in total, short-term and long-term all-cause mortality, and multilevel models for twin data to control for familial factors.<h4>Results</h4>We identified four classes of long-term LTPA: sedentary, moderately active, active and highly active. Although biological ageing was accelerated in sedentary and highly active classes, after adjusting for other lifestyle-related factors, the associations mainly attenuated. Physically active classes had a maximum 7% lower risk of total mortality over the sedentary class, but this association was consistent only in the short term. After accounting for familial factors and excluding participants reporting prevalent cardiovascular diseases, LTPA exhibited less favourable associations with mortality.<h4>Conclusion</h4>The association between LTPA and lower all-cause mortality may be largely due to genetic confounding and reverse causality.","Kankaanpää A, Tolvanen A, Joensuu L, Waller K, Heikkinen A, Kaprio J, Ollikainen M, Sillanpää E.",2025.0,,https://doi.org/10.1007/s10654-024-01200-x,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,40050559,10.1007/s11357-025-01579-9,40050559.0,Various diseases and conditions are strongly associated with the next-generation epigenetic aging clock CheekAge.,"Epigenetic aging clocks represent contemporary aging biomarkers that predict age using methylomic data. These models can be categorized as first-generation clocks that estimate chronological age or next-generation clocks that are designed to associate with health, lifestyle, and/or outcomes. Recently, we created a next-generation buccal clock called CheekAge that associates with all-cause mortality risk in older adults. To better understand our model, we collated 25 Infinium MethylationEPIC datasets in the Gene Expression Omnibus database and analyzed the ability of CheekAge and five other well-known clocks to associate with distinct health and disease signals. CheekAge outcompeted every other clock tested by significantly associating with a total of 33 different disease and health variables, including human immunodeficiency virus, major depressive disorder, psychological trauma, prediabetes, body mass index, non-alcoholic fatty liver disease, pulmonary fibrosis, exposure to the chemical endocrine disruptor PBB-153, and various cancers and tumors. Of the six clocks tested, the next-generation clocks outperformed the first-generation clocks. To better understand the underlying biology of CheekAge, we iteratively removed CpG inputs to identify DNA methylation sites that promoted or antagonized each association. Finally, we performed detailed enrichment analyses on these sites to unveil overrepresented biological processes and transcription factor targets.","Shokhirev MN, Johnson AA.",2025.0,,https://doi.org/10.1007/s11357-025-01579-9,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,39247918,10.3389/fendo.2024.1429514,39247918.0,Exploring the causal association between epigenetic clocks and menopause age: insights from a bidirectional Mendelian randomization study.,"<h4>Background</h4>Evidence suggests a connection between DNA methylation (DNAm) aging and reproductive aging. However, the causal relationship between DNAm and age at menopause remains uncertain.<h4>Methods</h4>Employing established DNAm epigenetic clocks, such as DNAm Hannum age acceleration (Hannum), Intrinsic epigenetic age acceleration (IEAA), DNAm-estimated granulocyte proportions (Gran), DNAm GrimAge acceleration (GrimAgeAccel), DNAm PhenoAge acceleration (PhenoAgeAccel), and DNAm-estimated plasminogen activator inhibitor-1 levels (DNAmPAIadjAge), a bidirectional Mendelian randomization (MR) study was carried out to explore the potential causality between DNAm and menopausal age. The primary analytical method used was the inverse variance weighted (IVW) estimation model, supplemented by various other estimation techniques.<h4>Results</h4>DNAm aging acceleration or deceleration, as indicated by Hannum, IEAA, Gran, GrimAgeAccel, PhenoAgeAccel, and DNAmPAIadjAge, did not exhibit a statistically significant causal effect on menopausal age according to forward MR analysis. However, there was a suggestive positive causal association between age at menopause and Gran (Beta = 0.0010; 95% confidence interval (CI): 0.0004, 0.0020) in reverse MR analysis.<h4>Conclusion</h4>The observed increase in granulocyte DNAm levels in relation to menopausal age could potentially serve as a valuable indicator for evaluating the physiological status at the onset of menopause.","Wang L, Xu S, Chen R, Ding Y, Liu M, Hou C, Wu Z, Men X, Bao M, He B, Li S.",2024.0,,https://doi.org/10.3389/fendo.2024.1429514,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,41482638,10.1111/acel.70353,41482638.0,Genomic Perspective on Heterogeneity of Organs and Body Aging.,"Aging is a heterogeneous process, with organ systems and individuals experiencing variable rates of decline that are not fully reflected by chronological age. This variability contributes to the complexity of system morbidity, which poses increasing challenges for clinical care and biomedical research. In this review, we discuss the heterogeneity of organ and whole-body aging and perspectives on genomics as possible mechanisms that relate to such heterogeneity. We discuss how static genomics, including nuclear genetic variants, and dynamic genetics, such as somatic mutations, epigenetic drifts, and mitochondrial DNA changes might explain the variable rate of aging across organ systems and the whole body. We discuss that the use of metrics that capture heterogeneity in organ and body aging is critical to identify genomic biomarkers of aging, clarifying mechanisms of adaptation versus decline.","Salimi S, Raftery D, Ferrucci L.",2026.0,,https://doi.org/10.1111/acel.70353,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,39857433,10.3390/antiox14010099,39857433.0,Treating Metabolic Dysregulation and Senescence by Caloric Restriction: Killing Two Birds with One Stone?,"Cellular senescence is a state of permanent cell cycle arrest accompanied by metabolic activity and characteristic phenotypic changes. This process is crucial for developing age-related diseases, where excessive calorie intake accelerates metabolic dysfunction and aging. Overnutrition disturbs key metabolic pathways, including insulin/insulin-like growth factor signaling (IIS), the mammalian target of rapamycin (mTOR), and AMP-activated protein kinase. The dysregulation of these pathways contributes to insulin resistance, impaired autophagy, exacerbated oxidative stress, and mitochondrial dysfunction, further enhancing cellular senescence and systemic metabolic derangements. On the other hand, dysfunctional endothelial cells and adipocytes contribute to systemic inflammation, reduced nitric oxide production, and altered lipid metabolism. Numerous factors, including extracellular vesicles, mediate pathological communication between the vascular system and adipose tissue, amplifying metabolic imbalances. Meanwhile, caloric restriction (CR) emerges as a potent intervention to counteract overnutrition effects, improve mitochondrial function, reduce oxidative stress, and restore metabolic balance. CR modulates pathways such as IIS, mTOR, and sirtuins, enhancing glucose and lipid metabolism, reducing inflammation, and promoting autophagy. CR can extend the health span and mitigate age-related diseases by delaying cellular senescence and improving healthy endothelial-adipocyte interactions. This review highlights the crosstalk between endothelial cells and adipocytes, emphasizing CR potential in counteracting overnutrition-induced senescence and restoring vascular homeostasis.","Russo L, Babboni S, Andreassi MG, Daher J, Canale P, Del Turco S, Basta G.",2025.0,,https://www.mdpi.com/2076-3921/14/1/99/pdf?version=1737015284,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,40647238,10.3390/nu17132133,40647238.0,Examination of Genetic and Epigenetic Characteristics of Patients with Hyperhomocysteinemia Following High-Dose Folic Acid Consumption.,"<b>Purpose:</b> Homocysteine (HCY) metabolism is regulated by the methionine cycle, which is essential for DNA methylation and is associated with the folate cycle. This study examines the alterations in DNA methylation signature including epigenetic age changes, measure cell-free DNA (cfDNA), and HCY concentrations, and identifies genetic markers that may influence homocysteine response following folic acid (FA) supplementation in individuals with hyperhomocysteinemia (HHC). <b>Methods:</b> Blood samples were obtained from 43 HHC patients undergoing FA supplementation. We quantified FA and HCY levels, separated plasma and white blood cell fractions, and evaluated global DNA methylation using LINE-1 bisulfite pyrosequencing. Biological age was determined using Illumina BeadArray technology, and whole-exome sequencing was performed to investigate the patients' genetic backgrounds. <b>Results:</b> Following FA supplementation, cfDNA levels significantly decreased and correlated positively with HCY (r = 0.2375). Elevated average LINE-1 methylation of cfDNA and PBMC-origin DNA was observed, with mean relative changes of 1.9% for both sample types. Regarding HCY levels, we categorized patients based on their response to FA supplementation. FA responders showed decreased HCY from 15.7 ± 5.5 to 11 ± 2.9 µmol/L, while in FA non-responders, an opposite trend was detected. The average biological age was reduced by 2.6 years, with a notable reduction observed in 80% of non-responders and 48% of responders. Sequencing identified mutations in several genes related to the one-carbon cycle, including <i>MTRR</i>, <i>CHAT</i>, and <i>MTHFD1</i>, with strong correlations to the non-responder phenotypes found in genes like <i>PRMT3</i>, <i>TYMS</i>, <i>DNMT3A</i>, and <i>HIF3A</i>. <b>Conclusions:</b> FA supplementation influences the HCY level, as well as affects the cfDNA amount and the DNA methylation pattern. However, genetic factors may play a crucial role in mediating individual responses to folate intake, emphasizing the need for personalized approaches in managing hyperhomocysteinemia.","Bartak BK, Nagy ZB, Szakallas N, Kalmar A, Farkas E, Banyai F, Pipek O, Csabai I, Sydo N, Csulak E, Merkely B, Takacs I, Molnar B.",2025.0,,https://www.mdpi.com/2072-6643/17/13/2133/pdf?version=1751012451,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,PMC12739994,,,Prospective associations of epigenetic age estimators with incident mild cognitive impairment and dementia among older women: The Women's Health Initiative Memory Study,,"Nguyen S, Lu A, Horvath S, Espeland M, Rapp S, Maihofer A, Nievergelt C, LaCroix A, McEvoy L, Resnick S, Beckman K, Shadyab A.",2025.0,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12739994/?tool=EBI,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,39143611,10.1186/s13148-024-01723-w,39143611.0,Mendelian randomization implicates causal association between epigenetic age acceleration and age-related eye diseases or glaucoma endophenotypes.,"<h4>Background</h4>Age-related eye diseases (AREDs) have become increasingly prevalent with the aging population, serving as the leading causes of visual impairment worldwide. Epigenetic clocks are generated based on DNA methylation (DNAm) levels and are considered one of the most promising predictors of biological age. This study aimed to investigate the bidirectional causal association between epigenetic clocks and common AREDs or glaucoma endophenotypes.<h4>Methods</h4>Instrumental variables for epigenetic clocks, AREDs, and glaucoma endophenotypes were obtained from corresponding genome-wide association study data of European descent. Bidirectional two-sample Mendelian randomization (MR) was employed to explore the causal relationship between epigenetic clocks and AREDs or glaucoma endophenotypes. Multivariable MR (MVMR) was used to determine whether glaucoma endophenotypes mediated the association of epigenetic clocks with glaucoma. Multiple sensitivity analyses were conducted to confirm the robustness of MR estimates.<h4>Results</h4>The results showed that an increased intrinsic epigenetic age acceleration (HorvathAge) was significantly associated with an increased risk of primary open-angle glaucoma (OR = 1.04, 95% CI 1.02 to 1.06, P = 6.1E-04). The epigenetic age acceleration (EEA) of HannumAge was related to a decreased risk of primary angle-closure glaucoma (OR = 0.92, 95% CI 0.86 to 0.99, P = 0.035). Reverse MR analysis showed that age-related cataract was linked to decreased HannumAge (β = -0.190 year, 95% CI -0.374 to -0.008, P = 0.041). The EEA of HannumAge (β = -0.85 μm, 95% CI -1.57 to -0.14, P = 0.019) and HorvathAge (β = -0.63 μm, 95% CI -1.18 to -0.08, P = 0.024) were associated with decreased central corneal thickness (CCT). PhenoAge was related to an increased retinal nerve fiber layer thickness (β = 0.06 μm, 95% CI 0.01 to 0.11, P = 0.027). MVMR analysis found no mediation effect of CCT in the association of HannumAge and HorvathAge with glaucoma. DNAm-based granulocyte proportions were significantly associated with presbyopia, rhegmatogenous retinal detachment, and intraocular pressure (P < 0.05). DNAm-based plasminogen activator inhibitor-1 levels were significantly related to age-related macular degeneration and intraocular pressure (P < 0.05).<h4>Conclusion</h4>The present study revealed a causal association between epigenetic clocks and AREDs. More research is warranted to clarify the potential mechanisms of the biological aging process in AREDs.","Chen J, Yuan XL, Zhou X, Xu J, Zhang X, Duan X.",2024.0,,https://doi.org/10.1186/s13148-024-01723-w,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,41688162,10.1016/j.ebiom.2026.106175,41688162.0,Epigenetic clocks: advancing biological age measures towards meaningful clinical use.,,eBioMedicine.,2026.0,,https://doi.org/10.1016/j.ebiom.2026.106175,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,42087064,10.1111/acel.70504,42087064.0,"Healthy Eating Index, Epigenetic Age Acceleration and Mortality Risk in US Adults.","This study examined associations between diet quality, epigenetic age acceleration (EAA), and mortality in two U.S. cohorts: NHANES (n = 2158) and HRS (n = 1752), while accounting for demographic and socioeconomic (SES) determinants. Diet was evaluated as a potentially modifiable exposure within broader social and biological pathways. Participants were linked to the National Death Index. Cox proportional hazards models, additive Bayesian networks (ABN), generalized structural equation models (GSEM), and four-way decomposition were used to estimate direct, indirect, and interaction effects, with SES specified as an upstream determinant of diet and aging processes. Higher diet quality (HEI-2015) was associated with lower EAA and reduced mortality. GrimAgeEAA was the strongest mortality predictor (NHANES: HR = 1.61; HRS: HR = 1.76, both p < 0.001 per SD). ABN and GSEM identified SES as a driver of both diet and biological aging pathways. In HRS, approximately 44% of the inverse association between diet and mortality (HR = 0.85, p < 0.05) was explained by GrimAgeEAA (pure indirect effect), whereas mediation was not evident in NHANES. In sensitivity analyses adjusting for lifestyle factors and energy intake, the total effect in HRS was attenuated to non-significance, with physical activity emerging as a key confounder. Diet quality also modified the association between PhenoAge and mortality (~22% attributable to interaction). Poor diet quality is associated with accelerated epigenetic aging and increased mortality risk, with patterns consistent with a modest mediating role of epigenetic mechanisms. However, these associations appear partly confounded by lifestyle factors, particularly physical activity, highlighting the importance of integrated behavioral and biological pathways.","Beydoun MA, Fanelli Kuczmarski MT, Noren Hooten N, Beydoun HA, Tsai J, Maldonado AI, Hossain S, Nieva A, Evans MK, Zonderman AB.",2026.0,,https://doi.org/10.1111/acel.70504,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,37594243,10.1097/psy.0000000000001243,37594243.0,Short Sleep and Insomnia Are Associated With Accelerated Epigenetic Age.,"<h4>Objective</h4>Short sleep and insomnia are each associated with a greater risk of age-related disease, which suggests that insufficient sleep may accelerate biological aging. We examine whether short sleep and insomnia alone or together relates to epigenetic age among older adults.<h4>Methods</h4>A total of 3795 men (46.3%) and women aged 56 to 100 years from the Health and Retirement Study were included. Insomnia was defined as reporting at least one insomnia symptom (difficulty falling asleep, waking up at night, or waking up too early in the morning) and feeling unrested when waking up most of the time. Those reporting <6 hours of bedtime were categorized as short sleepers. Three second- or third-generation epigenetic age acceleration clocks were derived from the 2016 Health and Retirement Study Venous Blood Study. The linear regression analysis was adjusted for age, sex, race/ethnicity, education, and obesity status.<h4>Results</h4>Insomnia and short sleep were associated with acceleration of GrimAge of 0.49 (95% confidence interval [CI] = 0.03-0.94 years; p = .04) and 1.29 (95% CI = 0.52-2.07 years; p = .002) years, respectively, as well as a faster pace of aging (DunedinPACE; 0.018 [95% CI = 0.004-0.033; p = .02] and 0.022 [95% CI = -0.004 to 0.048; p = .11]). Compared with healthy sleepers, individuals with the combination of short sleep and insomnia had an accelerated GrimAge (0.97 years; 95% CI = 0.07-1.87 years, p = .04) and a greater DunedinPACE (0.032; 95% CI = 0.003-0.060, p = .04).<h4>Conclusions</h4>Our findings indicate that short sleep, insomnia, and the combination of the two are linked to epigenetic age acceleration, suggesting that these individuals have an older biological age that may contribute to risk of comorbidity and mortality.","Kusters CDJ, Klopack ET, Crimmins EM, Seeman TE, Cole S, Carroll JE.",2024.0,,https://doi.org/10.1097/PSY.0000000000001243,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,PMC11688782,,,LONG-TERM EXPOSURE TO AIR POLLUTION AND RISK OF DEMENTIA AMONG OLDER INDIVIDUALS OF A DANISH NATIONWIDE ANALYSES,,,2024.0,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11688782/?tool=EBI,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,34415665,10.1111/acel.13452,34415665.0,Epigenetic age prediction.,"Advanced age is the main common risk factor for cancer, cardiovascular disease and neurodegeneration. Yet, more is known about the molecular basis of any of these groups of diseases than the changes that accompany ageing itself. Progress in molecular ageing research was slow because the tools predicting whether someone aged slowly or fast (biological age) were unreliable. To understand ageing as a risk factor for disease and to develop interventions, the molecular ageing field needed a quantitative measure; a clock for biological age. Over the past decade, a number of age predictors utilising DNA methylation have been developed, referred to as epigenetic clocks. While they appear to estimate biological age, it remains unclear whether the methylation changes used to train the clocks are a reflection of other underlying cellular or molecular processes, or whether methylation itself is involved in the ageing process. The precise aspects of ageing that the epigenetic clocks capture remain hidden and seem to vary between predictors. Nonetheless, the use of epigenetic clocks has opened the door towards studying biological ageing quantitatively, and new clocks and applications, such as forensics, appear frequently. In this review, we will discuss the range of epigenetic clocks available, their strengths and weaknesses, and their applicability to various scientific queries.","Simpson DJ, Chandra T.",2021.0,,https://doi.org/10.1111/acel.13452,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,39476130,10.1001/jamapsychiatry.2024.3403,39476130.0,"Posttraumatic Stress Disorder, Obesity, and Accelerated Epigenetic Aging Among US Military Veterans.",,"Fischer IC, Na PJ, Nagamatsu ST, Jeste DV, Cabrera-Mendoza B, Montalvo-Ortiz JL, Krystal JH, Polimanti R, Gelernter J, Pietrzak RH.",2024.0,,https://doi.org/10.1001/jamapsychiatry.2024.3403,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,33175612,10.1177/1535370220968802,33175612.0,The use of DNA methylation clock in aging research.,"One of the key characteristics of aging is a progressive loss of physiological integrity, which weakens bodily functions and increases the risk of death. A robust biomarker is important for the assessment of biological age, the rate of aging, and a person's health status. DNA methylation clocks, novel biomarkers of aging, are composed of a group of cytosine-phosphate-guanine dinucleotides, the DNA methylation status of which can be used to accurately measure subjective age. These clocks are considered accurate biomarkers of chronological age for humans and other vertebrates. Numerous studies have demonstrated these clocks to quantify the rate of biological aging and the effects of longevity and anti-aging interventions. In this review, we describe the purpose and use of DNA methylation clocks in aging research.","He X, Liu J, Liu B, Shi J.",2021.0,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7885055,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
